"iso2c","iso3c","country","year","gdp_percap","life_expect","population","co2_percap","region","income"
"FR","FRA","France",2006,32543.3612624991,80.8121951219512,63621376,5.90626684968272,"Europe & Central Asia","High income"
"FR","FRA","France",2007,34150.6017004862,81.1121951219512,64016229,5.7663849896563,"Europe & Central Asia","High income"
"FR","FRA","France",1994,20075.1818544378,77.6487804878049,59327194,5.69923131709213,"Europe & Central Asia","High income"
"FR","FRA","France",2003,28256.6616717193,79.1146341463415,62244884,6.1159983043747,"Europe & Central Asia","High income"
"FR","FRA","France",2004,29169.4564287581,80.1634146341463,62704897,6.12007837282629,"Europe & Central Asia","High income"
"FR","FRA","France",1992,19028.3545110424,77.1,58851216,6.21725913021067,"Europe & Central Asia","High income"
"FR","FRA","France",2012,37645.3102785969,81.9682926829268,65659790,5.07506380998173,"Europe & Central Asia","High income"
"FR","FRA","France",2014,40221.3854206221,82.6707317073171,66331957,4.57208835252667,"Europe & Central Asia","High income"
"FR","FRA","France",2013,39487.8385578404,82.219512195122,65998570,5.06218093816275,"Europe & Central Asia","High income"
"FR","FRA","France",1993,19278.0215060341,77.3,59106766,6.0892529630195,"Europe & Central Asia","High income"
"FR","FRA","France",2005,30603.4623968601,80.1634146341463,63179356,6.09959837197454,"Europe & Central Asia","High income"
"GA","GAB","Gabon",1998,15967.9507213134,59.7489512195122,1171224,4.25177933512291,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1995,14505.9170899331,60.5578536585366,1086137,4.25736992662988,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1992,12982.4957218193,61.0854390243903,1004676,4.90915976892053,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1993,13456.6015303647,60.9472195121951,1031504,4.83835932773891,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2004,14520.1507908037,59.4637804878049,1364205,3.43527988828658,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1996,14923.4239184963,60.3132926829268,1113994,4.28587048045142,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1999,14400.80682044,59.4740487804878,1200773,4.00361850241469,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1994,13887.5660167114,60.7686829268293,1058663,4.14617210575981,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2008,14686.4594740914,61.5528048780488,1536411,2.71610005395692,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2009,14347.1717047969,62.2050243902439,1586754,2.67845740423531,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2006,14555.669363627,60.3398780487805,1444844,2.88823291649479,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2007,15369.0910365706,60.9221219512195,1489193,2.76528361333957,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2015,17963.5086982772,65.6844146341464,1930175,,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2000,14094.9244207055,59.2518048780488,1231122,3.81258721718887,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2010,15045.1665571067,62.8565365853659,1640210,2.93322440419215,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1997,15651.8148387806,60.038,1142324,4.19884025898081,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2003,14415.8389842859,59.2178536585366,1328146,3.49541541366687,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2011,15893.5162321878,63.4886829268293,1697101,2.92996822228023,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2005,14961.5932962312,59.8425609756098,1403126,3.48372918754267,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1990,12603.9616518222,61.145756097561,952212,4.72521770362062,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1991,13452.0847365097,61.1617804878049,978223,4.63706026131056,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2013,17078.2216723427,64.6708780487805,1817271,2.90571962024376,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2001,14360.7461642177,59.1211951219512,1262259,3.80278770046401,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2014,17569.0230596948,65.2030243902439,1875713,2.7682657208219,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2012,16457.1588360764,64.0953414634146,1756817,2.90551833230211,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2002,14183.629480941,59.1055853658537,1294409,3.53269252608719,"Sub-Saharan Africa","Upper middle income"
"GB","GBR","United Kingdom",1996,21751.4294445927,77.0878048780488,58166950,9.48023105904642,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1999,24171.2406954586,77.390243902439,58682466,9.0476360690091,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2000,26229.8493939485,77.7414634146342,58892514,9.19954923303155,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1995,20411.5570285313,76.8365853658537,58019030,9.27484623579539,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2006,34516.056959632,79.2487804878049,60846820,8.89871022018899,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2001,27502.728106861,77.9926829268293,59119673,9.23317498728384,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2012,37705.5942229818,80.9048780487805,63700300,7.35589827677421,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1998,23446.1235713725,77.190243902439,58487141,9.09440391350297,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2010,35909.7991503398,80.4024390243902,62766365,7.85783648614987,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1997,22926.4805901052,77.2109756097561,58316954,9.04272085267005,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2014,41034.9191494398,81.3048780487805,64613160,6.49744049045117,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2015,42124.6518920207,81.6048780487805,65128861,,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2002,28806.8888382655,78.1439024390244,59370479,8.90412310805173,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2013,39308.1345662744,81.0048780487805,64128226,7.14584435876957,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1992,17454.1128104845,76.4341463414634,57580402,9.66092999836993,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1993,18273.5084128009,76.3853658536585,57718614,9.45469582828167,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1994,19338.1608700388,76.8853658536585,57865745,9.44839989530939,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2005,32436.8795877613,79.0487804878049,60401206,8.98293853602857,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2003,30044.2559693838,78.4463414634146,59647577,9.05327783893049,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2007,35281.6464945286,79.4487804878049,61322463,8.61716368111307,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2011,36607.9810897257,80.9512195121951,63258918,7.07929762567232,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2009,34631.1207252502,80.0512195121951,62276270,7.57462213135116,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1990,16739.1467649314,75.8804878048781,57247586,9.71088167805014,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1991,17049.9559700355,76.0829268292683,57424897,9.87080903253514,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2004,31744.0222525396,78.7463414634146,59987905,8.98914012749737,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2008,36257.5124453907,79.6,61806995,8.42442398307829,"Europe & Central Asia","High income"
"GD","GRD","Grenada",2008,11640.8645214302,72.0901463414634,103930,2.4345521023766,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1999,7143.709695602,70.0442926829268,101442,1.91588296760711,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2000,7650.04492066059,70.2516097560976,101619,1.87646011080605,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2001,7648.71243333686,70.4679268292683,101849,1.90822688489823,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2007,11347.1334934115,71.846756097561,103586,2.3010348888846,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1995,5190.15136565562,69.317512195122,100255,1.49964590294748,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2009,10915.0675874433,72.3340731707317,104296,2.42600866763826,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1991,4894.56437488142,68.6538048780488,96454,1.1405436788521,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1998,6590.0075983281,69.8474634146341,101309,1.73741720873762,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2012,11252.0234242385,73.0032926829268,105481,2.57257705179132,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2010,10951.8841081545,72.572,104677,2.48724170543672,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2011,11220.828366136,72.7964146341463,105075,2.40802284082798,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1990,4680.45898391756,68.4750243902439,96283,1.10448365755118,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1994,5020.67285353291,69.1541951219512,99405,1.43869020673004,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2002,8013.32839432602,70.6907317073171,102100,2.01128305582762,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1992,4925.53553629382,68.8256097560976,97198,1.20726763925184,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1993,4888.27600789789,68.9913902439024,98305,1.23097502670261,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2004,9083.64360303752,71.1428048780488,102656,2.00038965087282,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2006,10448.2424282135,71.6069024390244,103259,2.23729650684202,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1996,5489.83218434972,69.4863170731707,100796,1.52797730068654,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1997,5844.941558626,69.6616341463415,101122,1.6681038745278,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2014,12681.2753338563,73.3533414634146,106360,2.27549830763445,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2005,10590.1681815382,71.3725853658537,102949,2.1015551389523,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2013,11655.4074601893,73.1890975609756,105909,2.87379731656422,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2003,8922.58801466765,70.9160243902439,102375,2.11333821733822,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2015,13611.8787270443,73.4995365853659,106823,,"Latin America & Caribbean","Upper middle income"
"GE","GEO","Georgia",2010,6597.56854892246,72.4980487804878,3926000,1.60839887926643,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1996,1942.86396845216,70.4660487804878,4616100,0.88098243105652,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1999,2464.73002348505,71.381756097561,4452500,0.975944974733296,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1997,2224.70901994107,70.7474634146342,4531600,0.979139818165769,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2002,3011.61687737918,72.1985609756098,4357000,0.777669956392013,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1998,2341.56821514743,71.0579024390244,4487300,1.10566509928019,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2007,5825.77326507009,72.5250731707317,4082000,1.57298309652131,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2000,2587.02780948458,71.6933902439024,4418300,1.0266570853043,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2009,6054.39489734577,72.4897317073171,3978000,1.56893765711413,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2006,4985.27652284394,72.5424878048781,4136000,1.48683728239845,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2012,8026.50718674542,72.6036341463415,3825000,2.2069108496732,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2008,6155.92744153496,72.5031219512195,4030000,1.28208511166253,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2014,9216.32487569483,72.8206341463415,3727000,2.41154199087738,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1995,1673.12262507415,70.235756097561,4734000,0.486454583861428,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2003,3455.75504757794,72.369512195122,4301000,0.87731760055801,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2013,8541.81225964198,72.6984634146342,3776000,2.08113903601695,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2004,3808.34501162892,72.4810487804878,4245000,1.01846713780919,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2001,2793.30265052067,71.9706829268293,4386400,0.859400875433157,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1992,2342.70751898451,69.9477317073171,4873500,3.14669005847953,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1991,4189.29862841771,69.9608292682927,4835900,,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1993,1682.71924484684,69.9823414634146,4911100,2.0264783856977,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1994,1555.48078304164,70.0756829268293,4861600,1.25134791015304,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2015,9629.20072005885,72.9661219512195,3717100,,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1990,5174.86822893522,69.9996097560976,4802000,,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2005,4364.78650465253,72.5351951219512,4190000,1.20949737470167,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2011,7315.0908976643,72.5361707317073,3875000,2.05730529032258,"Europe & Central Asia","Lower middle income"
"GH","GHA","Ghana",2000,1790.59323991973,56.9850975609756,18938762,0.332065263822419,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2001,1857.30317636711,57.1386097560976,19421605,0.356285126795648,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",1990,1240.69873117891,56.7516341463415,14628260,0.260957010608234,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",1992,1356.54180465616,57.4367804878049,15463854,0.257527133921466,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",1999,1730.42281006409,56.9537073170732,18477612,0.354443095785321,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2010,2997.5259544255,60.8937317073171,24512104,0.40616280838234,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",1996,1564.86974352177,57.3407804878049,17185608,0.326465610061628,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",1997,1618.585518622,57.164243902439,17608812,0.361518539694785,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",1998,1672.43675844892,57.0239268292683,18036494,0.35497929919196,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2012,3699.34780501398,61.5243170731707,25733049,0.461562599908002,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2009,2814.3850234161,60.5236341463415,23903831,0.322460194769617,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2013,3940.08736961076,61.8203170731707,26346251,0.55493014926488,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2014,4075.15780228233,62.1137804878049,26962563,0.536533377780147,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",1993,1416.54930595288,57.5798048780488,15896432,0.286044063221231,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",1994,1454.74291909047,57.5948292682927,16330174,0.303371966520381,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2002,1920.93470377528,57.3999268292683,19924522,0.37250620115253,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",1991,1312.8006900459,57.1572682926829,15039514,0.261623547143877,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2011,3404.45956595241,61.2207804878049,25121796,0.391342521848358,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2007,2520.72166260724,59.6438780487805,22700212,0.432928115385002,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",1995,1506.462405051,57.5027073170732,16760467,0.314836871788835,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2006,2415.53128031403,59.1512195121951,22113425,0.423190166154723,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2003,2008.47370731799,57.7501463414634,20446782,0.37321408327237,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2015,4192.7013082271,62.407243902439,27582821,,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2008,2733.27841163654,60.1060243902439,23298640,0.392218773284621,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2005,2260.9938369132,58.6520243902439,21542009,0.324620094625343,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2004,2123.21966021943,58.1753414634146,20986536,0.350161074700465,"Sub-Saharan Africa","Lower middle income"
"GI","GIB","Gibraltar",1992,,,29379,7.98829095612512,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",1990,,,29164,4.90375120010972,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2001,,,31374,10.9867406132466,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2015,,,34228,,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",1994,,,29895,9.44502425154708,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2004,,,31896,12.0715763732129,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",1993,,,29623,8.04628160550923,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2014,,,34038,15.5134849286092,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",1998,,,30801,10.0005843966105,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",1999,,,30991,10.2942467167887,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2000,,,31180,10.7022771007056,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",1991,,,29212,6.77865260851705,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2002,,,31544,11.0437801166624,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2008,,,32732,12.9956006354638,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2003,,,31720,11.2137137452711,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",1996,,,30382,9.29362780593772,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2005,,,32085,12.4576281751597,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2013,,,33831,14.5244893736514,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",1995,,,30147,9.1227982883869,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2011,,,33405,13.5022002694207,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",1997,,,30594,9.58880826305812,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2009,,,32956,14.0199660152931,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2006,,,32296,12.9439559078524,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2012,,,33623,13.7418433810189,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2010,,,33189,14.0320286842026,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2007,,,32510,12.7459550907413,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2005,,69.2207317073171,56935,10.6915254237288,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1993,,65.5853658536585,55200,9.03463768115942,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1991,,65.0317073170732,55500,9.84473873873874,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2012,,71.2990243902439,56810,10.005016722408,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1990,,65.0682926829268,55600,9.95893884892086,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1994,,65.9009756097561,55500,9.05187387387388,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2015,,,56114,,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1992,,65.1960975609756,55300,8.68674502712477,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2006,,69.5192682926829,56774,11.0447916299715,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2013,,71.8304878048781,56483,9.80325053555937,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2008,,70.2134146341463,56328,11.7181508308479,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2010,,70.8570731707317,56905,11.6637729549249,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1999,,66.4034146341464,56100,9.60871657754011,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1996,,65.7673170731707,55900,9.24949910554562,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2014,,,56295,8.98918198774314,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2004,,68.8068292682927,56911,10.2449965735974,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2003,,68.4353658536586,56765,9.36695146657271,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1998,,66.1570731707317,56100,9.41262032085561,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2007,,69.9826829268293,56555,11.2820793917426,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2000,,66.9634146341463,56200,9.46112099644128,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2009,,70.4678048780488,56323,10.2217388988513,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2002,,68.1626829268293,56609,9.52231977247434,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1997,,65.7980487804878,56000,9.29846428571429,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2001,,67.6078048780488,56350,9.56608695652174,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1995,,65.6441463414634,55800,9.00320788530466,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2011,,71.0624390243902,56890,12.4403410089647,"Europe & Central Asia","High income"
"GM","GMB","Gambia, The",1993,1051.68721467015,53.1793414634146,1008358,0.185466867917942,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2000,1228.23550222978,55.9780243902439,1231844,0.199448144407896,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2003,1294.57180955999,57.1786341463415,1354194,0.213922820511684,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2004,1378.76171306125,57.5717317073171,1398573,0.209756659108963,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2012,1589.05906817528,60.2013902439024,1802125,0.252317680516057,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",1994,1046.1871927605,53.5299024390244,1036829,0.180374005742509,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",1995,1047.72264365079,53.9109512195122,1066223,0.185719122547535,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",1991,1001.58890792248,52.551512195122,949493,0.189240994930979,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2005,1365.18247296468,57.9565853658537,1444204,0.203129197814159,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",1998,1118.05854128,55.1568292682927,1160944,0.183200912360975,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2001,1288.65338781049,56.381,1270495,0.199153086001913,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2002,1226.47321775418,56.7812195121951,1311349,0.220912205675225,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",1999,1172.9856138944,55.5704146341464,1195420,0.193255090261163,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",1997,1099.69814737755,54.7378780487805,1128169,0.175521575224988,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2006,1378.26263204267,58.3283170731707,1491021,0.206588639596625,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",1992,1026.36070765548,52.8562195121951,979718,0.183402775084259,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",1990,973.630977947033,52.2457317073171,916808,0.191987853509132,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2015,1672.97336342058,60.9574390243902,1977590,,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2013,1639.99718483017,60.4621707317073,1859324,0.232722215170675,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2007,1420.49954662806,58.6845609756098,1539116,0.228723501022665,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2014,1632.98001225083,60.7138536585366,1917852,0.267684889136388,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",1996,1060.25684449792,54.3185853658537,1096708,0.180556720658553,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2010,1610.96812320668,59.6457317073171,1692149,0.255713888079596,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2011,1524.7560222876,59.9305609756098,1746363,0.256174689912693,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2009,1541.94640631393,59.343512195122,1639560,0.232603869330796,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2008,1483.74593672869,59.0229512195122,1588572,0.23083624790063,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",1992,913.493449277743,51.0040975609756,6758838,0.156796626875803,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",1995,956.542039137446,51.6967073170732,7871173,0.16398877270262,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",1997,1027.55591775182,51.5780243902439,8337988,0.170200412857394,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",1994,934.537501975379,51.5875853658537,7544291,0.165747450621934,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2008,1540.2934112748,55.5015853658537,10323142,0.212067120649895,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",1993,926.940922658856,51.3555365853659,7163236,0.15204008356,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",1999,1093.29474373686,51.2645365853659,8653769,0.182634526066041,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2011,1625.57266316287,57.2606585365854,11035170,0.25188429358134,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2005,1339.16323930099,53.1569268292683,9679745,0.188658482222414,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2006,1385.89253611431,53.956243902439,9881428,0.191487708051913,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2015,1870.3986251602,59.3989512195122,12091533,,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2003,1245.51407836783,51.8504634146342,9309848,0.202062482652778,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",1996,984.759138400488,51.6838780487805,8132552,0.167736277616178,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",1998,1055.63036003584,51.4224634146342,8503297,0.176810241956737,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2001,1172.17871234118,51.2228536585366,8971139,0.191706203638133,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2010,1543.51448652397,56.743243902439,10794170,0.241201500439589,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2014,1827.34519724165,58.8249024390244,11805509,0.207492620606193,"Sub-Saharan Africa","Low income"
