"iso_a3","country","year","region","income_group","gdp_percap","life_expect","population","birth_rate","neonat_mortal"
"BRB","Barbados",2011,"Latin America & Caribbean","High income",15374.2134863361,74.9671463414634,281804,12.802,8.3
"BRB","Barbados",2012,"Latin America & Caribbean","High income",15573.9931836007,75.1320243902439,283221,12.74,8.2
"BRB","Barbados",2013,"Latin America & Caribbean","High income",,,284644,,8.1
"BRB","Barbados",2014,"Latin America & Caribbean","High income",,,,,
"BRN","Brunei Darussalam",1990,"East Asia & Pacific","High income",49865.5502931046,73.7164878048781,256929,31.518,6.4
"BRN","Brunei Darussalam",1991,"East Asia & Pacific","High income",51651.2591262944,73.9693414634147,264332,31.037,6.3
"BRN","Brunei Darussalam",1992,"East Asia & Pacific","High income",53795.8713533439,74.2166829268293,271935,30.362,6.1
"BRN","Brunei Darussalam",1993,"East Asia & Pacific","High income",53720.9580401604,74.4590243902439,279652,29.527,6
"BRN","Brunei Darussalam",1994,"East Asia & Pacific","High income",55067.8462428555,74.6963658536585,287370,28.562,5.8
"BRN","Brunei Darussalam",1995,"East Asia & Pacific","High income",57215.7401979122,74.9297073170732,295003,27.516,5.6
"BRN","Brunei Darussalam",1996,"East Asia & Pacific","High income",58447.8018612491,75.1580243902439,302511,26.449,5.5
"BRN","Brunei Darussalam",1997,"East Asia & Pacific","High income",57181.4574917394,75.3823658536585,309904,25.416,5.3
"BRN","Brunei Darussalam",1998,"East Asia & Pacific","High income",56154.2976794802,75.6022195121951,317214,24.459,5.2
"BRN","Brunei Darussalam",1999,"East Asia & Pacific","High income",57378.5387562715,75.8185853658537,324501,23.6,5.1
"BRN","Brunei Darussalam",2000,"East Asia & Pacific","High income",59030.6888007135,76.0309512195122,331801,22.843,5.1
"BRN","Brunei Darussalam",2001,"East Asia & Pacific","High income",60694.0807635143,76.2388048780488,339114,22.166,5
"BRN","Brunei Darussalam",2002,"East Asia & Pacific","High income",62663.8115289735,76.4426341463415,346407,21.527,5
"BRN","Brunei Darussalam",2003,"East Asia & Pacific","High income",64422.0040105044,76.6424878048781,353649,20.895,4.9
"BRN","Brunei Darussalam",2004,"East Asia & Pacific","High income",65207.7952425311,76.8393170731707,360797,20.262,4.9
"BRN","Brunei Darussalam",2005,"East Asia & Pacific","High income",66277.2145387425,77.0326829268293,367815,19.627,4.8
"BRN","Brunei Darussalam",2006,"East Asia & Pacific","High income",70008.5010713861,77.2246097560976,374697,18.998,4.8
"BRN","Brunei Darussalam",2007,"East Asia & Pacific","High income",70713.7088225958,77.4160975609756,381440,18.39,4.8
"BRN","Brunei Darussalam",2008,"East Asia & Pacific","High income",69481.8504201376,77.6061951219512,388017,17.816,4.8
"BRN","Brunei Darussalam",2009,"East Asia & Pacific","High income",67680.421820757,77.7978780487805,394400,17.281,4.9
"BRN","Brunei Darussalam",2010,"East Asia & Pacific","High income",69208.2210588498,77.9886585365854,400569,16.788,5
"BRN","Brunei Darussalam",2011,"East Asia & Pacific","High income",71991.0849847106,78.1810243902439,406512,16.336,5
"BRN","Brunei Darussalam",2012,"East Asia & Pacific","High income",72953.8679809207,78.3734634146341,412238,15.922,5.2
"BRN","Brunei Darussalam",2013,"East Asia & Pacific","High income",71776.6480123078,,417784,,5.3
"BRN","Brunei Darussalam",2014,"East Asia & Pacific","High income",,,,,
"BTN","Bhutan",1990,"South Asia","Lower middle income",1508.67577998005,52.4643170731707,535738,37.858,43.2
"BTN","Bhutan",1991,"South Asia","Lower middle income",1554.75326003192,53.2624146341463,534905,36.719,42.1
"BTN","Bhutan",1992,"South Asia","Lower middle income",1684.16026448366,54.0644878048781,528304,35.584,40.9
"BTN","Bhutan",1993,"South Asia","Lower middle income",1789.87254440848,54.8655609756098,519056,34.505,39.8
"BTN","Bhutan",1994,"South Asia","Lower middle income",1946.40238458583,55.6636097560976,511588,33.5,38.7
"BTN","Bhutan",1995,"South Asia","Lower middle income",2137.98553152122,56.4546585365854,509105,32.556,37.5
"BTN","Bhutan",1996,"South Asia","Lower middle income",2282.4580967222,57.2377073170732,512594,31.638,36.3
"BTN","Bhutan",1997,"South Asia","Lower middle income",2406.3536520458,58.012756097561,521146,30.699,35.1
"BTN","Bhutan",1998,"South Asia","Lower middle income",2515.53499137735,58.7792926829268,533737,29.712,33.9
"BTN","Bhutan",1999,"South Asia","Lower middle income",2680.61877069823,59.5378048780488,548599,28.679,32.7
"BTN","Bhutan",2000,"South Asia","Lower middle income",2849.97827388781,60.2908048780488,564350,27.617,31.5
"BTN","Bhutan",2001,"South Asia","Lower middle income",3064.22007637161,61.044756097561,580888,26.552,30.3
"BTN","Bhutan",2002,"South Asia","Lower middle income",3343.87625863353,61.8001951219512,598455,25.524,29.1
"BTN","Bhutan",2003,"South Asia","Lower middle income",3565.11903581176,62.5541219512195,616383,24.566,27.9
"BTN","Bhutan",2004,"South Asia","Lower middle income",3771.90729250618,63.300512195122,633893,23.698,26.8
"BTN","Bhutan",2005,"South Asia","Lower middle income",4064.59805137741,64.0264146341463,650417,22.935,25.6
"BTN","Bhutan",2006,"South Asia","Lower middle income",4374.5692893203,64.7183170731707,665568,22.288,24.5
"BTN","Bhutan",2007,"South Asia","Lower middle income",5188.73536273154,65.3657317073171,679365,21.741,23.5
"BTN","Bhutan",2008,"South Asia","Lower middle income",5438.61189313545,65.9626829268293,692159,21.275,22.4
"BTN","Bhutan",2009,"South Asia","Lower middle income",5743.63531588145,66.5076829268293,704542,20.876,21.3
"BTN","Bhutan",2010,"South Asia","Lower middle income",6383.7626990272,67.0046829268293,716939,20.524,20.4
"BTN","Bhutan",2011,"South Asia","Lower middle income",6909.26883256977,67.4607317073171,729429,20.199,19.5
"BTN","Bhutan",2012,"South Asia","Lower middle income",7266.85038218828,67.8892682926829,741822,19.883,18.8
"BTN","Bhutan",2013,"South Asia","Lower middle income",7404.73678431865,,753947,,18.1
"BTN","Bhutan",2014,"South Asia","Lower middle income",,,,,
"BWA","Botswana",1990,"Sub-Saharan Africa","Upper middle income",5236.66713175052,62.935512195122,1383912,34.597,24.8
"BWA","Botswana",1991,"Sub-Saharan Africa","Upper middle income",5648.11347948514,62.3181463414634,1424513,33.626,23.9
"BWA","Botswana",1992,"Sub-Saharan Africa","Upper middle income",5780.85496462908,61.4529268292683,1465072,32.728,23.2
"BWA","Botswana",1993,"Sub-Saharan Africa","Upper middle income",5870.79382848043,60.3665609756098,1505303,31.898,22.6
"BWA","Botswana",1994,"Sub-Saharan Africa","Upper middle income",6053.89628182176,59.0937073170732,1544865,31.14,22.3
"BWA","Botswana",1995,"Sub-Saharan Africa","Upper middle income",6453.60183836937,57.6784390243903,1583453,30.444,22.1
"BWA","Botswana",1996,"Sub-Saharan Africa","Upper middle income",6793.26876222349,56.1703170731707,1620989,29.793,22
"BWA","Botswana",1997,"Sub-Saharan Africa","Upper middle income",7301.04671681705,54.6351219512195,1657349,29.169,21.9
"BWA","Botswana",1998,"Sub-Saharan Africa","Upper middle income",7280.65375391313,53.1406585365854,1692148,28.561,21.9
"BWA","Botswana",1999,"Sub-Saharan Africa","Upper middle income",7944.90610993817,51.742243902439,1724924,27.968,21.9
"BWA","Botswana",2000,"Sub-Saharan Africa","Upper middle income",8143.75629031091,50.4896341463415,1755375,27.402,21.9
"BWA","Botswana",2001,"Sub-Saharan Africa","Upper middle income",8219.11532048304,49.4111707317073,1783349,26.88,22
"BWA","Botswana",2002,"Sub-Saharan Africa","Upper middle income",8726.33272463808,48.4996829268293,1808976,26.417,22.4
"BWA","Botswana",2003,"Sub-Saharan Africa","Upper middle income",9191.93052880676,47.7454878048781,1832602,26.022,22.9
"BWA","Botswana",2004,"Sub-Saharan Africa","Upper middle income",9584.25136754691,47.1554390243902,1854739,25.692,23.9
"BWA","Botswana",2005,"Sub-Saharan Africa","Upper middle income",10227.1949380953,46.7269512195122,1875805,25.417,25.2
"BWA","Botswana",2006,"Sub-Saharan Africa","Upper middle income",11259.6788122344,46.4479756097561,1895944,25.182,26.3
"BWA","Botswana",2007,"Sub-Saharan Africa","Upper middle income",12437.335218362,46.2960975609756,1915187,24.966,27
"BWA","Botswana",2008,"Sub-Saharan Africa","Upper middle income",13045.6572874339,46.2503658536585,1933719,24.753,27.1
"BWA","Botswana",2009,"Sub-Saharan Africa","Upper middle income",12005.775173283,46.3002682926829,1951715,24.532,26.9
"BWA","Botswana",2010,"Sub-Saharan Africa","Upper middle income",13079.2888757608,46.4402926829268,1969341,24.299,26.3
"BWA","Botswana",2011,"Sub-Saharan Africa","Upper middle income",14050.7045922619,46.6689512195122,1986701,24.055,26
"BWA","Botswana",2012,"Sub-Saharan Africa","Upper middle income",14792.4701444261,46.9907073170732,2003910,23.807,25.1
"BWA","Botswana",2013,"Sub-Saharan Africa","Upper middle income",15751.9022060328,,2021144,,24.9
"BWA","Botswana",2014,"Sub-Saharan Africa","Upper middle income",,,,,
"CAF","Central African Republic",1990,"Sub-Saharan Africa","Low income",504.43876434206,46.0478292682927,2912824,40.98,48.3
"CAF","Central African Republic",1991,"Sub-Saharan Africa","Low income",506.670289929619,45.5680731707317,2979588,40.672,48.1
"CAF","Central African Republic",1992,"Sub-Saharan Africa","Low income",473.617039364885,45.1280731707317,3050789,40.411,47.9
"CAF","Central African Republic",1993,"Sub-Saharan Africa","Low income",474.951681731578,44.737756097561,3125144,40.213,47.7
"CAF","Central African Republic",1994,"Sub-Saharan Africa","Low income",496.806259222939,44.4100243902439,3200633,40.078,47.6
"CAF","Central African Republic",1995,"Sub-Saharan Africa","Low income",531.237738219722,44.1487804878049,3275695,39.996,47.5
"CAF","Central African Republic",1996,"Sub-Saharan Africa","Low income",507.71919191009,43.951487804878,3350299,39.942,47.5
"CAF","Central African Republic",1997,"Sub-Saharan Africa","Low income",532.008464430151,43.8071219512195,3424733,39.882,47.5
"CAF","Central African Republic",1998,"Sub-Saharan Africa","Low income",551.239136737373,43.7126097560976,3498140,39.784,47.5
"CAF","Central African Republic",1999,"Sub-Saharan Africa","Low income",567.675182403369,43.6708780487805,3569523,39.631,47.4
"CAF","Central African Republic",2000,"Sub-Saharan Africa","Low income",555.455722337808,43.6923170731707,3638316,39.401,47.4
"CAF","Central African Republic",2001,"Sub-Saharan Africa","Low income",582.939365802199,43.7873902439024,3704045,39.081,47.4
"CAF","Central African Republic",2002,"Sub-Saharan Africa","Low income",602.999294665006,43.9635853658537,3767248,38.682,47.4
"CAF","Central African Republic",2003,"Sub-Saharan Africa","Low income",572.344355359842,44.2239024390244,3829636,38.221,47.2
"CAF","Central African Republic",2004,"Sub-Saharan Africa","Low income",613.084758295689,44.5678292682927,3893595,37.712,47.1
"CAF","Central African Republic",2005,"Sub-Saharan Africa","Low income",627.704578212284,44.9959268292683,3960897,37.184,47
"CAF","Central African Republic",2006,"Sub-Saharan Africa","Low income",683.875849334536,45.5081951219512,4032102,36.667,46.8
"CAF","Central African Republic",2007,"Sub-Saharan Africa","Low income",745.315748200725,46.091243902439,4106897,36.185,46.5
"CAF","Central African Republic",2008,"Sub-Saharan Africa","Low income",774.513913307903,46.7291219512195,4185106,35.754,46.1
"CAF","Central African Republic",2009,"Sub-Saharan Africa","Low income",833.979820959847,47.4049268292683,4266247,35.38,45.6
"CAF","Central African Republic",2010,"Sub-Saharan Africa","Low income",882.904458358963,48.0987317073171,4349921,35.056,45
"CAF","Central African Republic",2011,"Sub-Saharan Africa","Low income",912.754028902023,48.7930487804878,4436217,34.767,44.3
"CAF","Central African Republic",2012,"Sub-Saharan Africa","Low income",948.251481086742,49.4753902439024,4525209,34.484,43.5
"CAF","Central African Republic",2013,"Sub-Saharan Africa","Low income",603.742959794015,,4616417,,43
"CAF","Central African Republic",2014,"Sub-Saharan Africa","Low income",,,,,
"CAN","Canada",1990,"North America","High income",19870.3553696901,77.3770731707317,27791000,15,4.5
"CAN","Canada",1991,"North America","High income",19846.7824790462,77.5534146341464,28171682,14.9,4.4
"CAN","Canada",1992,"North America","High income",20257.4202482671,77.3207317073171,28519597,14.7,4.3
"CAN","Canada",1993,"North America","High income",21024.3465846185,77.6851219512195,28833410,13.6,4.2
"CAN","Canada",1994,"North America","High income",22300.5592564034,77.8619512195122,29111906,13.1,4.1
"CAN","Canada",1995,"North America","High income",23191.6096444039,77.9775609756098,29354000,12.6,4
"CAN","Canada",1996,"North America","High income",23787.0955051724,78.2304878048781,29671900,12,4
"CAN","Canada",1997,"North America","High income",24942.3547703552,78.4804878048781,29987200,11.6,3.9
"CAN","Canada",1998,"North America","High income",26087.553489102,78.6624390243902,30247900,11.4,3.8
"CAN","Canada",1999,"North America","High income",27584.7856856468,78.8829268292683,30499200,11.2,3.8
"CAN","Canada",2000,"North America","High income",29001.4528697961,79.2365853658537,30769700,10.9,3.8
"CAN","Canada",2001,"North America","High income",30012.5013159433,79.4878048780488,31081900,10.6,3.8
"CAN","Canada",2002,"North America","High income",30630.7272614471,79.590243902439,31362000,10.7,3.8
"CAN","Canada",2003,"North America","High income",32031.511031977,79.8390243902439,31676000,10.5,3.7
"CAN","Canada",2004,"North America","High income",33633.9282939262,80.1414634146341,31995000,10.65,3.7
"CAN","Canada",2005,"North America","High income",35973.4905034896,80.2926829268293,32312000,10.65,3.7
"CAN","Canada",2006,"North America","High income",37862.4768395216,80.6439024390244,32570505,10.9,3.7
"CAN","Canada",2007,"North America","High income",39283.9276921088,80.3698780487805,32887928,11.2,3.7
"CAN","Canada",2008,"North America","High income",40108.2884062268,80.5432195121951,33245773,11.3,3.6
"CAN","Canada",2009,"North America","High income",38745.107976326,80.7170975609756,33628571,11.3,3.6
"CAN","Canada",2010,"North America","High income",39972.3361686519,80.8934878048781,34005274,11.1,3.5
"CAN","Canada",2011,"North America","High income",41332.5300625014,81.0683170731707,34342780,11,3.4
"CAN","Canada",2012,"North America","High income",41924.2806043898,81.2380487804878,34754312,11,3.4
"CAN","Canada",2013,"North America","High income",43247.0443447575,,35158304,,3.4
"CAN","Canada",2014,"North America","High income",,,,,
"CHE","Switzerland",1990,"Europe & Central Asia","High income",26713.7034961484,77.2424390243902,6715519,12.5,3.8
"CHE","Switzerland",1991,"Europe & Central Asia","High income",27009.7577313984,77.5146341463415,6799978,12.7,3.8
"CHE","Switzerland",1992,"Europe & Central Asia","High income",27310.8398425749,77.8060975609756,6875364,12.2,3.7
"CHE","Switzerland",1993,"Europe & Central Asia","High income",27672.3875052516,78.0853658536586,6938265,12.1,3.7
"CHE","Switzerland",1994,"Europe & Central Asia","High income",28393.0842578197,78.35,6993795,11.9,3.6
"CHE","Switzerland",1995,"Europe & Central Asia","High income",28930.7676210062,78.4170731707317,7040687,11.7,3.5
"CHE","Switzerland",1996,"Europe & Central Asia","High income",29690.4828009697,78.8960975609756,7071850,11.4,3.5
"CHE","Switzerland",1997,"Europe & Central Asia","High income",30957.2885977073,79.079512195122,7088906,11.4,3.5
"CHE","Switzerland",1998,"Europe & Central Asia","High income",32021.2096321046,79.3243902439025,7110001,11,3.4
"CHE","Switzerland",1999,"Europe & Central Asia","High income",32558.0128417951,79.580487804878,7143991,10.3,3.4
"CHE","Switzerland",2000,"Europe & Central Asia","High income",34532.7762275698,79.6804878048781,7184250,10.9,3.4
"CHE","Switzerland",2001,"Europe & Central Asia","High income",35385.8124459356,80.1804878048781,7229854,10,3.4
"CHE","Switzerland",2002,"Europe & Central Asia","High income",36376.696414686,80.3853658536585,7284753,9.9,3.4
"CHE","Switzerland",2003,"Europe & Central Asia","High income",36372.526527069,80.5365853658537,7339001,9.8,3.3
"CHE","Switzerland",2004,"Europe & Central Asia","High income",37739.6342501387,81.0878048780488,7389625,9.9,3.3
"CHE","Switzerland",2005,"Europe & Central Asia","High income",39152.8718695121,81.2365853658537,7437115,9.8,3.3
"CHE","Switzerland",2006,"Europe & Central Asia","High income",43398.4986340081,81.490243902439,7483934,9.8,3.2
"CHE","Switzerland",2007,"Europe & Central Asia","High income",47366.8565904446,81.7414634146342,7551117,9.9,3.2
"CHE","Switzerland",2008,"Europe & Central Asia","High income",50438.7729464127,81.9926829268293,7647675,10,3.2
"CHE","Switzerland",2009,"Europe & Central Asia","High income",50107.020326024,82.0439024390244,7743831,10.1,3.1
"CHE","Switzerland",2010,"Europe & Central Asia","High income",51327.2550341996,82.2463414634147,7824909,10.3,3.1
"CHE","Switzerland",2011,"Europe & Central Asia","High income",54214.9188586684,82.6951219512195,7912398,10.2,3.1
"CHE","Switzerland",2012,"Europe & Central Asia","High income",55029.2053423809,82.6975609756098,7996861,10.3,3
"CHE","Switzerland",2013,"Europe & Central Asia","High income",56564.9359472129,,8081482,,3
"CHE","Switzerland",2014,"Europe & Central Asia","High income",,,,,
"CHL","Chile",1990,"Latin America & Caribbean","High income",4387.53688104439,73.5451463414634,13213930,23.063,8.2
"CHL","Chile",1991,"Latin America & Caribbean","High income",4854.80266984138,73.8579756097561,13456476,22.645,7.9
"CHL","Chile",1992,"Latin America & Caribbean","High income",5528.42442372973,74.1550243902439,13706485,22.11,7.5
"CHL","Chile",1993,"Latin America & Caribbean","High income",6005.81641443388,74.4367804878049,13958378,21.477,7.2
"CHL","Chile",1994,"Latin America & Caribbean","High income",6435.28739171157,74.7092926829268,14204726,20.769,6.9
"CHL","Chile",1995,"Latin America & Caribbean","High income",7220.99974832363,74.9866097560976,14440103,20.015,6.6
"CHL","Chile",1996,"Latin America & Caribbean","High income",7856.35700718696,75.2868048780488,14662323,19.25,6.4
"CHL","Chile",1997,"Latin America & Caribbean","High income",8447.30854072355,75.6175121951219,14872458,18.509,6.3
"CHL","Chile",1998,"Latin America & Caribbean","High income",8749.38691982357,75.9792682926829,15072409,17.821,6.2
"CHL","Chile",1999,"Latin America & Caribbean","High income",8681.56459378599,76.3661219512195,15265536,17.207,6.1
"CHL","Chile",2000,"Latin America & Caribbean","High income",9667.94620970688,76.7585609756098,15454402,16.683,5.9
"CHL","Chile",2001,"Latin America & Caribbean","High income",10066.9990649505,77.1310487804878,15639289,16.25,5.7
"CHL","Chile",2002,"Latin America & Caribbean","High income",10353.8793177452,77.461512195122,15819522,15.89,5.5
"CHL","Chile",2003,"Latin America & Caribbean","High income",10950.1450181903,77.7379268292683,15995658,15.586,5.4
"CHL","Chile",2004,"Latin America & Caribbean","High income",11803.2314218456,77.9598048780488,16168241,15.328,5.3
"CHL","Chile",2005,"Latin America & Caribbean","High income",12773.4183706063,78.1372195121951,16337749,15.11,5.2
"CHL","Chile",2006,"Latin America & Caribbean","High income",15206.8258965562,78.289756097561,16504530,14.922,5.2
"CHL","Chile",2007,"Latin America & Caribbean","High income",16433.861422741,78.4429756097561,16668892,14.758,5.2
"CHL","Chile",2008,"Latin America & Caribbean","High income",16106.1979041384,78.6174146341464,16831184,14.609,5.2
"CHL","Chile",2009,"Latin America & Caribbean","High income",15866.0690294383,78.8185853658537,16991729,14.468,5.1
"CHL","Chile",2010,"Latin America & Caribbean","High income",18234.9843656884,79.0504634146342,17150760,14.329,5.1
"CHL","Chile",2011,"Latin America & Caribbean","High income",20154.4226207491,79.306512195122,17308449,14.191,5
"CHL","Chile",2012,"Latin America & Caribbean","High income",21044.5830967175,79.5726585365854,17464814,14.055,5
"CHL","Chile",2013,"Latin America & Caribbean","High income",21911.3009745228,,17619708,,4.9
"CHL","Chile",2014,"Latin America & Caribbean","High income",,,,,
"CHN","China",1990,"East Asia & Pacific","Upper middle income",962.804924120225,69.4715609756098,1135185000,21.06,24.9
"CHN","China",1991,"East Asia & Pacific","Upper middle income",1071.31274222796,69.6613170731707,1150780000,19.68,24.7
"CHN","China",1992,"East Asia & Pacific","Upper middle income",1236.54096992921,69.832,1164970000,18.27,24.4
"CHN","China",1993,"East Asia & Pacific","Upper middle income",1426.30218187866,69.9906585365854,1178440000,18.09,23.9
"CHN","China",1994,"East Asia & Pacific","Upper middle income",1628.61824275238,70.1478292682927,1191835000,17.7,23.4
"CHN","China",1995,"East Asia & Pacific","Upper middle income",1824.33525403589,70.3291707317073,1204855000,17.12,22.7
"CHN","China",1996,"East Asia & Pacific","Upper middle income",2022.19256550278,70.5628292682927,1217550000,16.98,22.1
"CHN","China",1997,"East Asia & Pacific","Upper middle income",2225.33720563139,70.8639024390244,1230075000,16.57,21.3
"CHN","China",1998,"East Asia & Pacific","Upper middle income",2402.51967538302,71.2348780487805,1241935000,15.64,20.6
"CHN","China",1999,"East Asia & Pacific","Upper middle income",2599.99209499825,71.6687073170732,1252735000,14.64,19.7
"CHN","China",2000,"East Asia & Pacific","Upper middle income",2860.83441241671,72.1407317073171,1262645000,14.03,18.8
"CHN","China",2001,"East Asia & Pacific","Upper middle income",3145.92012914273,72.6197804878049,1271850000,13.38,17.8
"CHN","China",2002,"East Asia & Pacific","Upper middle income",3461.01747776375,73.0696097560976,1280400000,12.86,16.7
"CHN","China",2003,"East Asia & Pacific","Upper middle income",3859.7817249393,73.4650975609756,1288400000,12.41,15.6
"CHN","China",2004,"East Asia & Pacific","Upper middle income",4339.92956174417,73.7937073170732,1296075000,12.29,14.4
"CHN","China",2005,"East Asia & Pacific","Upper middle income",4956.94828283294,74.0539024390244,1303720000,12.4,13.3
"CHN","China",2006,"East Asia & Pacific","Upper middle income",5724.9167282411,74.2563170731707,1311020000,12.09,12.3
"CHN","China",2007,"East Asia & Pacific","Upper middle income",6675.01247067467,74.4240731707317,1317885000,12.1,11.5
"CHN","China",2008,"East Asia & Pacific","Upper middle income",7421.19505232521,74.5798292682927,1324655000,12.14,10.7
"CHN","China",2009,"East Asia & Pacific","Upper middle income",8128.34975209763,74.7316341463415,1331260000,12.13,10
"CHN","China",2010,"East Asia & Pacific","Upper middle income",9043.79838128397,74.8850243902439,1337705000,11.9,9.3
"CHN","China",2011,"East Asia & Pacific","Upper middle income",10040.6298710262,75.042,1344130000,11.93,8.8
"CHN","China",2012,"East Asia & Pacific","Upper middle income",10950.0041936598,75.199512195122,1350695000,12.1,8.2
"CHN","China",2013,"East Asia & Pacific","Upper middle income",11906.5073908244,,1357380000,,7.7
"CHN","China",2014,"East Asia & Pacific","Upper middle income",,,,,
"CIV","Cote d'Ivoire",1990,"Sub-Saharan Africa","Lower middle income",2092.15773920717,52.6089268292683,12115806,41.411,47.8
"CIV","Cote d'Ivoire",1991,"Sub-Saharan Africa","Lower middle income",2090.91043404237,52.2397317073171,12530078,40.925,47.6
"CIV","Cote d'Ivoire",1992,"Sub-Saharan Africa","Lower middle income",2064.03211656291,51.7271219512195,12950995,40.511,47.5
"CIV","Cote d'Ivoire",1993,"Sub-Saharan Africa","Lower middle income",2042.22758477195,51.094,13375363,40.167,47.4
"CIV","Cote d'Ivoire",1994,"Sub-Saharan Africa","Lower middle income",2037.99562332072,50.3710975609756,13798862,39.883,47.3
"CIV","Cote d'Ivoire",1995,"Sub-Saharan Africa","Lower middle income",2163.18627279233,49.5966585365854,14217430,39.642,47.2
"CIV","Cote d'Ivoire",1996,"Sub-Saharan Africa","Lower middle income",2305.56415743363,48.809243902439,14632391,39.418,47.1
"CIV","Cote d'Ivoire",1997,"Sub-Saharan Africa","Lower middle income",2411.8241595967,48.0560487804878,15042149,39.19,46.9
"CIV","Cote d'Ivoire",1998,"Sub-Saharan Africa","Lower middle income",2488.61171799199,47.3850243902439,15436470,38.94,46.7
"CIV","Cote d'Ivoire",1999,"Sub-Saharan Africa","Lower middle income",2504.92732268569,46.8355609756098,15802248,38.659,46.4
"CIV","Cote d'Ivoire",2000,"Sub-Saharan Africa","Lower middle income",2416.89231506361,46.4539024390244,16131332,38.341,46
"CIV","Cote d'Ivoire",2001,"Sub-Saharan Africa","Lower middle income",2427.93726649601,46.2731219512195,16420173,37.986,45.6
"CIV","Cote d'Ivoire",2002,"Sub-Saharan Africa","Lower middle income",2392.78341610135,46.2835853658537,16674987,37.613,45.1
"CIV","Cote d'Ivoire",2003,"Sub-Saharan Africa","Lower middle income",2369.15559028495,46.4629512195122,16909801,37.242,44.5
"CIV","Cote d'Ivoire",2004,"Sub-Saharan Africa","Lower middle income",2444.01743639649,46.791,17144325,36.893,43.9
"CIV","Cote d'Ivoire",2005,"Sub-Saharan Africa","Lower middle income",2517.66293267885,47.2322926829268,17393994,36.6,43.3
"CIV","Cote d'Ivoire",2006,"Sub-Saharan Africa","Lower middle income",2594.33996354223,47.7426585365854,17662417,36.401,42.6
"CIV","Cote d'Ivoire",2007,"Sub-Saharan Africa","Lower middle income",2667.23888561387,48.2737073170732,17949061,36.31,41.9
"CIV","Cote d'Ivoire",2008,"Sub-Saharan Africa","Lower middle income",2740.35168625194,48.7866341463415,18260044,36.318,41.2
"CIV","Cote d'Ivoire",2009,"Sub-Saharan Africa","Lower middle income",2799.42960200329,49.2568292682927,18601342,36.407,40.6
"CIV","Cote d'Ivoire",2010,"Sub-Saharan Africa","Lower middle income",2833.75984563001,49.6752926829268,18976588,36.533,39.9
"CIV","Cote d'Ivoire",2011,"Sub-Saharan Africa","Lower middle income",2706.39673613884,50.0475609756098,19389954,36.637,39.3
"CIV","Cote d'Ivoire",2012,"Sub-Saharan Africa","Lower middle income",2980.04620300194,50.4017317073171,19839750,36.668,38.4
"CIV","Cote d'Ivoire",2013,"Sub-Saharan Africa","Lower middle income",3210.45464438594,,20316086,,37.5
"CIV","Cote d'Ivoire",2014,"Sub-Saharan Africa","Lower middle income",,,,,
"CMR","Cameroon",1990,"Sub-Saharan Africa","Lower middle income",1791.00277643195,53.5912682926829,12070359,44.673,35.2
"CMR","Cameroon",1991,"Sub-Saharan Africa","Lower middle income",1728.36113064306,53.6242682926829,12430339,44.239,35.4
"CMR","Cameroon",1992,"Sub-Saharan Africa","Lower middle income",1663.92055980689,53.6019512195122,12796831,43.786,35.8
"CMR","Cameroon",1993,"Sub-Saharan Africa","Lower middle income",1524.08560428316,53.5248292682927,13169247,43.328,36.2
"CMR","Cameroon",1994,"Sub-Saharan Africa","Lower middle income",1544.28293595717,53.3968780487805,13546948,42.882,36.6
"CMR","Cameroon",1995,"Sub-Saharan Africa","Lower middle income",1596.51935838702,53.2186097560976,13929575,42.47,36.9
"CMR","Cameroon",1996,"Sub-Saharan Africa","Lower middle income",1659.31957729934,52.9905365853659,14316949,42.109,37.2
"CMR","Cameroon",1997,"Sub-Saharan Africa","Lower middle income",1730.14013922551,52.7260975609756,14709426,41.806,37.3
"CMR","Cameroon",1998,"Sub-Saharan Africa","Lower middle income",1786.13481911601,52.4467317073171,15107909,41.558,37.3
"CMR","Cameroon",1999,"Sub-Saharan Africa","Lower middle income",1835.99270252996,52.1738536585366,15513653,41.361,37
"CMR","Cameroon",2000,"Sub-Saharan Africa","Lower middle income",1905.36138342167,51.9358780487805,15927713,41.203,36.5
"CMR","Cameroon",2001,"Sub-Saharan Africa","Lower middle income",1984.06914891984,51.7571951219512,16350440,41.07,35.8
"CMR","Cameroon",2002,"Sub-Saharan Africa","Lower middle income",2041.3854194971,51.6552682926829,16782044,40.938,35
"CMR","Cameroon",2003,"Sub-Saharan Africa","Lower middle income",2110.51262364827,51.6390487804878,17223277,40.787,34.2
"CMR","Cameroon",2004,"Sub-Saharan Africa","Lower middle income",2191.30520630257,51.716487804878,17674960,40.604,33.4
"CMR","Cameroon",2005,"Sub-Saharan Africa","Lower middle income",2254.71750162059,51.8890487804878,18137734,40.377,32.6
"CMR","Cameroon",2006,"Sub-Saharan Africa","Lower middle income",2337.81737765285,52.150243902439,18611937,40.1,31.9
"CMR","Cameroon",2007,"Sub-Saharan Africa","Lower middle income",2415.25814431807,52.4791463414634,19097676,39.781,31.3
"CMR","Cameroon",2008,"Sub-Saharan Africa","Lower middle income",2468.56970372276,52.8558292682927,19595026,39.427,30.6
"CMR","Cameroon",2009,"Sub-Saharan Africa","Lower middle income",2471.89143000816,53.2648536585366,20103945,39.04,30
"CMR","Cameroon",2010,"Sub-Saharan Africa","Lower middle income",2518.7851679284,53.6948292682927,20624343,38.624,29.4
