"iso2c","iso3c","country","year","gdp_percap","life_expect","population","region","income"
"EG","EGY","Egypt, Arab Rep.",2007,8471.3434867587,69.788,78232126,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2008,9091.00066480062,69.971,79636079,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2009,9411.30496880418,70.159,81134798,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2010,9814.29845487948,70.349,82761235,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2011,9982.84570166468,70.543,84529250,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2012,10172.9830562616,70.736,86422240,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2004,6852.14983040786,69.271,74172073,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2001,6199.41007091347,68.796,70152661,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2002,6327.81079795379,68.961,71485043,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2003,6528.67532667129,69.116,72826097,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2015,10938.8618617073,71.302,92442547,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2017,11742.0500879694,71.656,96442593,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2013,10340.5421440703,70.928,88404640,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2014,10601.1666900382,71.117,90424654,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2016,11294.2492422293,71.482,94447072,"Middle East & North Africa","Lower middle income"
"ER","ERI","Eritrea",2012,,63.238,,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1991,,50.04,2266358,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1992,1053.04306138498,50.545,2257596,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1993,1233.39787354517,51.1,2238626,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1994,1540.9712957234,51.696,2218430,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1995,1628.6842070238,52.316,2204222,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1996,1818.46458419303,52.938,2196464,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1997,1997.28709567189,53.548,2195179,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1998,2045.08542647691,54.137,2206432,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1990,,49.588,2258653,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2004,2002.32794235263,57.932,2719803,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2005,2037.79285459683,58.707,2826659,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2006,2013.88919550739,59.487,2918205,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2007,2042.66479508839,60.243,2996536,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2008,1838.04301642641,60.952,3062779,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2009,1888.6151795324,61.602,3119920,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2010,1921.43478978428,62.193,3170435,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2011,2102.95405980347,62.732,3213972,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1999,2046.16881234648,54.707,2237405,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2000,1977.56064970468,55.273,2292416,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2001,2121.70203918172,55.864,2374722,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2002,2124.88834599184,56.5,2481058,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2003,2009.73975002053,57.191,2600973,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2014,,64.201,,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2015,,64.664,,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2016,,65.111,,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2017,,65.538,,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2013,,63.726,,"Sub-Saharan Africa","Low income"
"ES","ESP","Spain",1991,14449.3840767387,76.9712195121951,38966376,"Europe & Central Asia","High income"
"ES","ESP","Spain",1992,14843.1069057317,77.41,39157685,"Europe & Central Asia","High income"
"ES","ESP","Spain",1993,14960.2685757493,77.5465853658537,39361262,"Europe & Central Asia","High income"
"ES","ESP","Spain",1990,13664.4404391105,76.8375609756098,38867322,"Europe & Central Asia","High income"
"ES","ESP","Spain",2008,33263.2723985249,81.1756097560976,45954106,"Europe & Central Asia","High income"
"ES","ESP","Spain",2009,32098.9750530883,81.4756097560976,46362946,"Europe & Central Asia","High income"
"ES","ESP","Spain",2010,31680.1853932351,81.6268292682927,46576897,"Europe & Central Asia","High income"
"ES","ESP","Spain",2007,32438.1733867257,80.8731707317073,45226803,"Europe & Central Asia","High income"
"ES","ESP","Spain",1999,19954.2902150512,78.7170731707317,40386875,"Europe & Central Asia","High income"
"ES","ESP","Spain",2000,21587.2564410521,78.9658536585366,40567864,"Europe & Central Asia","High income"
"ES","ESP","Spain",2001,22958.7615758989,79.3682926829268,40850412,"Europe & Central Asia","High income"
"ES","ESP","Spain",2002,24371.5988492666,79.5682926829268,41431558,"Europe & Central Asia","High income"
"ES","ESP","Spain",2003,25018.3661157286,79.619512195122,42187645,"Europe & Central Asia","High income"
"ES","ESP","Spain",2004,26119.7937425206,79.8707317073171,42921895,"Europe & Central Asia","High income"
"ES","ESP","Spain",2005,27606.9340516269,80.1707317073171,43653155,"Europe & Central Asia","High income"
"ES","ESP","Spain",2006,30688.3662172506,80.8219512195122,44397319,"Europe & Central Asia","High income"
"ES","ESP","Spain",2011,31867.9732396862,82.4756097560976,46742697,"Europe & Central Asia","High income"
"ES","ESP","Spain",1994,15569.5782550083,77.9014634146342,39549108,"Europe & Central Asia","High income"
"ES","ESP","Spain",1995,16262.4515371148,77.9807317073171,39724050,"Europe & Central Asia","High income"
"ES","ESP","Spain",1996,16958.0798751631,78.1204878048781,39889852,"Europe & Central Asia","High income"
"ES","ESP","Spain",2015,34912.4761266679,82.8317073170732,46444832,"Europe & Central Asia","High income"
"ES","ESP","Spain",2012,31720.1199986535,82.4268292682927,46773055,"Europe & Central Asia","High income"
"ES","ESP","Spain",2013,32434.0032017704,83.0780487804878,46620045,"Europe & Central Asia","High income"
"ES","ESP","Spain",2014,33525.7406299089,83.2292682926829,46480882,"Europe & Central Asia","High income"
"ES","ESP","Spain",2016,36554.9345486964,83.3292682926829,46483569,"Europe & Central Asia","High income"
"ES","ESP","Spain",2017,38888.7354742421,83.3292682926829,46593236,"Europe & Central Asia","High income"
"ES","ESP","Spain",1997,17910.8726064863,78.6041463414634,40057389,"Europe & Central Asia","High income"
"ES","ESP","Spain",1998,19096.2983030278,78.6658536585366,40223509,"Europe & Central Asia","High income"
"ET","ETH","Ethiopia",1993,396.471751158293,48.344,53295566,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1990,424.823988957268,47.099,47887865,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1991,393.685955236648,47.504,49609969,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1995,422.977743203423,49.303,57047908,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1996,469.149191133492,49.81,58883530,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1992,354.76786549799,47.911,51423585,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1994,403.577963087255,48.81,55180998,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1998,452.662093310938,50.835,62507724,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1999,469.128030126039,51.366,64343013,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2000,494.287301906942,51.941,66224804,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2001,531.53379385437,52.595,68159423,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2002,532.626621805948,53.349,70142091,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2003,515.873303337688,54.211,72170584,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2004,584.896866866195,55.174,74239505,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2005,655.786698721255,56.223,76346311,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1997,477.48637330404,50.32,60697443,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2013,1367.71414426889,63.961,95385785,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2006,728.390515986983,57.334,78489206,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2007,811.064277431763,58.467,80674348,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2016,1746.16276984628,65.482,103603501,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2017,1897.2490774949,65.872,106400024,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2014,1494.11205196438,64.547,98094253,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2015,1621.70672639925,65.048,100835458,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2011,1161.58143397688,62.505,90139927,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2008,891.276432732849,59.581,82916235,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2009,950.554329358578,60.645,85233913,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2010,1052.60667249851,61.627,87639964,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2012,1250.35122224316,63.281,92726971,"Sub-Saharan Africa","Low income"
"FI","FIN","Finland",1990,18139.2878936426,74.8131707317073,4986431,"Europe & Central Asia","High income"
"FI","FIN","Finland",1993,17449.5559041562,75.7051219512195,5066447,"Europe & Central Asia","High income"
"FI","FIN","Finland",1992,17248.9207587488,75.4553658536585,5041992,"Europe & Central Asia","High income"
"FI","FIN","Finland",1994,18449.30434218,76.3956097560976,5088333,"Europe & Central Asia","High income"
"FI","FIN","Finland",1995,19556.546435244,76.409512195122,5107790,"Europe & Central Asia","High income"
"FI","FIN","Finland",1991,17544.6189848476,75.2275609756098,5013740,"Europe & Central Asia","High income"
"FI","FIN","Finland",1999,24767.280673451,77.2912195121951,5165474,"Europe & Central Asia","High income"
"FI","FIN","Finland",2000,26788.408471848,77.4658536585366,5176209,"Europe & Central Asia","High income"
"FI","FIN","Finland",2001,27807.3197803378,77.9658536585366,5188008,"Europe & Central Asia","High income"
"FI","FIN","Finland",2002,28605.1223159604,78.119512195122,5200598,"Europe & Central Asia","High income"
"FI","FIN","Finland",2003,29019.3103958371,78.3682926829268,5213014,"Europe & Central Asia","High income"
"FI","FIN","Finland",2004,31173.3230804735,78.7146341463415,5228172,"Europe & Central Asia","High income"
"FI","FIN","Finland",1996,20062.1735381835,76.6934146341464,5124573,"Europe & Central Asia","High income"
"FI","FIN","Finland",2005,32051.7940038456,78.8170731707317,5246096,"Europe & Central Asia","High income"
"FI","FIN","Finland",2006,34419.380646761,79.2146341463415,5266268,"Europe & Central Asia","High income"
"FI","FIN","Finland",2007,37801.784534824,79.2634146341464,5288720,"Europe & Central Asia","High income"
"FI","FIN","Finland",2013,41493.1416470359,80.9756097560976,5438972,"Europe & Central Asia","High income"
"FI","FIN","Finland",1997,21792.2174780224,76.8785365853659,5139835,"Europe & Central Asia","High income"
"FI","FIN","Finland",1998,23576.5655846506,77.0907317073171,5153498,"Europe & Central Asia","High income"
"FI","FIN","Finland",2012,40873.0953326066,80.6268292682927,5413971,"Europe & Central Asia","High income"
"FI","FIN","Finland",2017,46735.4107423245,81.4292682926829,5508214,"Europe & Central Asia","High income"
"FI","FIN","Finland",2014,41757.4021894413,81.1804878048781,5461512,"Europe & Central Asia","High income"
"FI","FIN","Finland",2015,42535.475165346,81.4804878048781,5479531,"Europe & Central Asia","High income"
"FI","FIN","Finland",2016,44015.5299223421,81.4292682926829,5495303,"Europe & Central Asia","High income"
"FI","FIN","Finland",2011,40916.8385790274,80.4707317073171,5388272,"Europe & Central Asia","High income"
"FI","FIN","Finland",2008,40083.6972699668,79.5682926829268,5313399,"Europe & Central Asia","High income"
"FI","FIN","Finland",2009,37980.0651571834,79.719512195122,5338871,"Europe & Central Asia","High income"
"FI","FIN","Finland",2010,38953.3575952203,79.8707317073171,5363352,"Europe & Central Asia","High income"
"FJ","FJI","Fiji",2004,6403.4019634625,66.247,817860,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",1990,3823.29702391405,65.379,728573,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",2005,6618.78484163568,66.313,821604,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",2006,6892.83669549767,66.362,827870,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",2007,6947.96198649698,66.413,836190,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",1998,4854.0904397825,65.36,800157,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",1999,5316.66395271987,65.512,806303,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",2000,5312.12836339356,65.687,811006,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",2001,5517.36059043661,65.863,813925,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",2002,5774.53023666351,66.022,815257,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",2003,5934.62453819738,66.152,816076,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",1991,3810.16358803252,65.336,735401,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",1992,4084.3476025881,65.278,744469,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",1993,4210.82086475666,65.218,754963,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",1994,4457.22258081455,65.17,765609,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",1995,4605.40338567167,65.15,775425,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",1996,4858.68860230683,65.175,784386,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",1997,4782.82262148165,65.246,792736,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",2011,7520.37365528929,66.759,863449,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",2012,7758.21876915102,66.859,865069,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",2013,8262.95731183168,66.95,865608,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",2014,8882.38836461415,67.03,866453,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",2015,9372.54233708342,67.103,868627,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",2016,9670.84100111229,67.175,872399,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",2008,7078.62736616802,66.477,845361,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",2009,6965.5389437375,66.559,853637,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",2010,7202.75836335839,66.655,859818,"East Asia & Pacific","Upper middle income"
"FJ","FJI","Fiji",2017,10329.438792097,67.252,877459,"East Asia & Pacific","Upper middle income"
"FM","FSM","Micronesia, Fed. Sts.",2017,3497.91754135144,67.618,111459,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2016,3380.73734639041,67.471,110215,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2003,2759.38848253502,65.08,106901,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1995,2302.2460567528,64.049,107529,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1996,2253.1976622996,64.121,108321,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1997,2149.976172889,64.202,108480,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1998,2241.77018809317,64.298,108208,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1999,2314.52735003113,64.413,107781,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2000,2489.4041480173,64.55,107402,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2001,2604.70544613613,64.71,107173,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2002,2663.93361369604,64.888,107030,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2007,3069.16928083663,65.901,104444,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2004,2753.50496255775,65.282,106625,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2005,2910.78901436923,65.489,106129,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2006,3018.00078806756,65.697,105371,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2011,3422.28920957019,66.646,103450,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2008,3080.07977967807,66.099,103543,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2009,3154.79279316807,66.29,102975,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2010,3265.69282482481,66.471,102911,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2015,3354.50839527417,67.315,108895,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2012,3388.22489894385,66.817,104506,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2013,3276.30042139499,66.986,105926,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2014,3215.17441769737,67.152,107446,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1991,1917.50902814254,63.715,98770,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1992,1987.12198329342,63.814,101389,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1993,2146.32642086993,63.901,103915,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1990,1770.81398718646,63.605,96301,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1994,2136.94740649575,63.978,106030,"East Asia & Pacific","Lower middle income"
"FO","FRO","Faroe Islands",1991,,76.4146341463415,47120,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",1990,,76.1146341463415,47274,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",1992,,76.6146341463415,46739,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",1997,,77.8243902439025,45796,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",1998,,78.0268292682927,46096,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",1999,,78.2804878048781,46436,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",2000,,78.4341463414634,46735,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",2001,,78.6365853658537,46997,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",2002,,78.7878048780488,47233,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",2003,,78.990243902439,47432,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",2017,,82.4,48331,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",2004,,79.190243902439,47600,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",1993,,76.8146341463415,46266,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",1994,,77.0658536585366,45856,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",1995,,77.3682926829268,45625,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",1996,,77.5707317073171,45615,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",2010,,80.5878048780488,47814,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",2011,,80.890243902439,47823,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",2012,,81.1414634146341,47843,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",2013,,81.3926829268293,47892,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",2014,,81.6951219512195,47960,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",2015,,81.9463414634146,48051,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",2016,,82.1975609756098,48173,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",2007,,79.890243902439,47825,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",2008,,80.1390243902439,47820,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",2005,,79.4414634146342,47722,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",2006,,79.690243902439,47792,"Europe & Central Asia","High income"
"FO","FRO","Faroe Islands",2009,,80.3878048780488,47808,"Europe & Central Asia","High income"
"FR","FRA","France",2003,28141.4613974335,79.1146341463415,62244886,"Europe & Central Asia","High income"
"FR","FRA","France",2004,29034.0007086989,80.1634146341463,62704895,"Europe & Central Asia","High income"
"FR","FRA","France",1996,21331.4504294765,77.9536585365854,59753100,"Europe & Central Asia","High income"
"FR","FRA","France",1997,22241.4129000794,78.3048780487805,59964851,"Europe & Central Asia","High income"
"FR","FRA","France",1998,23359.0584934562,78.6048780487805,60186288,"Europe & Central Asia","High income"
"FR","FRA","France",1999,24307.4987876484,78.7560975609756,60496718,"Europe & Central Asia","High income"
"FR","FRA","France",2000,26094.2525634431,79.0560975609756,60912500,"Europe & Central Asia","High income"
"FR","FRA","France",2001,27501.5424106098,79.1585365853659,61357430,"Europe & Central Asia","High income"
"FR","FRA","France",2002,28523.8857271382,79.2609756097561,61805267,"Europe & Central Asia","High income"
"FR","FRA","France",1990,17624.2379668255,76.6,58235697,"Europe & Central Asia","High income"
"FR","FRA","France",1991,18309.4720592273,76.8487804878049,58559311,"Europe & Central Asia","High income"
"FR","FRA","France",1992,18931.8699475361,77.1,58851217,"Europe & Central Asia","High income"
"FR","FRA","France",1993,19175.3126778033,77.3,59106768,"Europe & Central Asia","High income"
"FR","FRA","France",1994,19972.1793246617,77.6487804878049,59327192,"Europe & Central Asia","High income"
"FR","FRA","France",1995,20745.4582303319,77.7512195121951,59541899,"Europe & Central Asia","High income"
"FR","FRA","France",2008,35095.2629574491,81.2146341463415,64374984,"Europe & Central Asia","High income"
"FR","FRA","France",2009,34685.17379693,81.4146341463415,64707040,"Europe & Central Asia","High income"
"FR","FRA","France",2010,35900.0455682618,81.6634146341463,65027507,"Europe & Central Asia","High income"
"FR","FRA","France",2011,37440.6386298685,82.1146341463415,65342780,"Europe & Central Asia","High income"
"FR","FRA","France",2012,37679.1217798605,81.9682926829268,65659809,"Europe & Central Asia","High income"
"FR","FRA","France",2013,39523.8539542181,82.219512195122,65998687,"Europe & Central Asia","High income"
"FR","FRA","France",2014,40141.585477622,82.6707317073171,66316100,"Europe & Central Asia","High income"
"FR","FRA","France",2006,32434.8602641227,80.8121951219512,63621381,"Europe & Central Asia","High income"
"FR","FRA","France",2015,40833.2420664584,82.3219512195122,66593366,"Europe & Central Asia","High income"
"FR","FRA","France",2016,42047.2872382377,82.5243902439024,66859768,"Europe & Central Asia","High income"
"FR","FRA","France",2005,30498.5792943609,80.1634146341463,63179351,"Europe & Central Asia","High income"
"FR","FRA","France",2017,44255.9416401023,82.5243902439024,66865144,"Europe & Central Asia","High income"
"FR","FRA","France",2007,34088.3600835306,81.1121951219512,64016225,"Europe & Central Asia","High income"
"GA","GAB","Gabon",1993,13538.7875229201,60.659,1029778,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1994,13968.5719179955,60.439,1057255,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2014,17548.2712911969,64.318,1883800,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1996,15006.9494544877,59.854,1112955,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1997,15740.3160043494,59.479,1141338,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1998,16066.7234213706,59.066,1170061,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1995,14588.7140706025,60.175,1084946,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2000,14182.2303353337,58.264,1228360,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2015,17819.5595910343,64.913,1947686,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2016,17839.8973012187,65.418,2007873,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1999,14483.9212963004,58.646,1199052,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2004,14655.9453913057,57.885,1353795,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2005,15106.7781499186,58.181,1390549,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2006,14708.2337595245,58.641,1430152,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2007,15549.513219436,59.229,1472575,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2008,14863.5683793029,59.904,1518540,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2009,14514.7729871153,60.637,1568928,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2010,15190.4144124785,61.4,1624140,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2011,16011.1245045144,62.168,1684635,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2012,16536.5659575193,62.924,1749682,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2013,17116.3436462546,63.648,1817071,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2001,14453.9672197091,57.968,1258003,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2002,14301.4324322433,57.791,1288315,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2003,14537.3885172341,57.759,1319953,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2017,17762.4086445387,65.839,2064823,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1991,13546.7887627337,60.944,975783,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1992,13068.4785025962,60.833,1002579,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1990,12690.8193469738,60.965,949488,"Sub-Saharan Africa","Upper middle income"
"GB","GBR","United Kingdom",1992,17428.6011592458,76.4341463414634,57580402,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1993,18248.570164266,76.3853658536585,57718614,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1995,20522.3137537802,76.8365853658537,58019030,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1996,21851.8482323716,77.0878048780488,58166950,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1997,23039.9477994598,77.2109756097561,58316954,"Europe & Central Asia","High income"
