"iso2c","iso3c","country","year","gdp_percap","life_expect","population","co2_percap","region","income"
"GB","GBR","United Kingdom",2008,36257.5124453907,79.6,61806995,8.42442398307829,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2009,34589.5665993615,80.0512195121951,62276270,7.57462213135116,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2010,35875.456276784,80.4024390243902,62766365,7.85783648614987,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2007,35289.3980051373,79.4487804878049,61322463,8.61716368111307,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2012,37705.5942229818,80.9048780487805,63700300,7.35589827677421,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2013,39308.1345662744,81.0048780487805,64128226,7.14584435876957,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2014,40707.2009944903,81.3048780487805,64613160,6.49744049045117,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2011,36607.9810897257,80.9512195121951,63258918,7.07929762567232,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2005,32436.8795877613,79.0487804878049,60401206,8.98293853602857,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2016,42656.2166021995,80.9560975609756,65595565,,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2015,41579.8634115553,80.9560975609756,65128861,,"Europe & Central Asia","High income"
"GD","GRD","Grenada",1995,5190.15136565562,69.402,100255,1.49964590294748,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1993,4888.27600789789,69.083,98305,1.23097502670261,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1994,5020.67285353291,69.241,99405,1.43869020673004,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2006,10448.2425888286,71.667,103259,2.23729650684202,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2007,11347.1334934115,71.903,103586,2.3010348888846,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1996,5489.83218434972,69.57,100796,1.52797730068654,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1992,4925.53553629382,68.925,97198,1.20726763925184,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1998,6590.0075983281,69.934,101309,1.73741720873762,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1999,7143.709695602,70.131,101442,1.91588296760711,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2000,7650.04492066059,70.337,101619,1.87646011080605,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1997,5844.941558626,69.748,101122,1.6681038745278,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2002,8013.32839432602,70.77,102100,2.01128305582762,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2003,8922.58801466765,70.991,102375,2.11333821733822,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2004,9083.64360303752,71.213,102656,2.00038965087282,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2001,7648.71243333686,70.551,101849,1.90822688489823,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2005,10590.1681815382,71.438,102949,2.1015551389523,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1991,4894.56437488142,68.765,96454,1.1405436788521,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2011,11220.828366136,72.84,105075,2.40802284082798,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2008,11640.8645214302,72.142,103930,2.4345521023766,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2009,10915.0675874433,72.383,104296,2.42600866763826,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2010,10951.8841081545,72.618,104677,2.48724170543672,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2015,13585.5046357208,73.531,106823,,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2012,11252.0234242385,73.044,105481,2.57257705179132,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2013,11655.4074601893,73.227,105909,2.87379731656422,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2014,12681.8138671393,73.388,106360,2.27549830763445,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2016,14200.0071938055,73.659,107317,,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1990,4680.45898391756,68.6,96283,1.10448365755118,"Latin America & Caribbean","Upper middle income"
"GE","GEO","Georgia",2008,6155.92744153496,72.673,4030000,1.28208511166253,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1990,5174.86822893522,70.268,4802000,,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2007,5825.77326507009,72.704,4082000,1.57298309652131,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1993,1682.71924484684,70.222,4911100,2.0264783856977,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2009,6054.39489734577,72.65,3978000,1.56893765711413,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2010,6597.56854892246,72.649,3926000,1.60839887926643,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2011,7315.0908976643,72.68,3875000,2.05730529032258,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2012,8026.50718674543,72.742,3825000,2.2069108496732,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2013,8541.81225964198,72.832,3776000,2.08113903601695,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2014,9216.71626359249,72.951,3727000,2.41154199087738,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2015,9610.54338228378,73.096,3717100,,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2016,10004.5284138636,73.261,3719300,,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2001,2793.30265052067,72.182,4386400,0.859400875433157,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2002,3011.61687737918,72.408,4357000,0.777669956392013,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1991,4189.29862841771,70.22,4835900,,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1992,2342.70751898451,70.196,4873500,3.14669005847953,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2006,4985.27652284394,72.73,4136000,1.48683728239845,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1997,2224.70901994107,70.966,4531600,0.979139818165769,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1994,1555.48078304164,70.307,4861600,1.25134791015304,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1995,1673.12262507415,70.462,4734000,0.486454583861428,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1996,1942.86396845216,70.687,4616100,0.88098243105652,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2005,4364.78650465253,72.73,4190000,1.20949737470167,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1998,2341.56821514743,71.274,4487300,1.10566509928019,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",1999,2464.73002348505,71.596,4452500,0.975944974733296,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2000,2587.02780948458,71.907,4418300,1.0266570853043,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2003,3455.75504757794,72.575,4301000,0.87731760055801,"Europe & Central Asia","Lower middle income"
"GE","GEO","Georgia",2004,3808.34501162892,72.682,4245000,1.01846713780919,"Europe & Central Asia","Lower middle income"
"GH","GHA","Ghana",1994,1454.74661336888,57.598,16330174,0.303371966520381,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",1991,1312.80402386604,57.16,15039514,0.261623547143877,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",1990,1240.70188189817,56.755,14628260,0.260957010608234,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2007,2520.72806390845,59.663,22700212,0.432928115385002,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",1995,1506.46623066958,57.507,16760467,0.314836871788835,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",1996,1564.87371746413,57.347,17185608,0.326465610061628,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",1997,1618.58962897404,57.171,17608812,0.361518539694785,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",1998,1672.44100555466,57.032,18036494,0.35497929919196,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",1999,1730.42720442377,56.962,18477612,0.354443095785321,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2000,1790.59778708051,56.994,18938762,0.332065263822419,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2001,1857.30789293589,57.147,19421605,0.356285126795648,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2002,1920.93958193451,57.41,19924522,0.37250620115253,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2003,2008.47880778005,57.761,20446782,0.37321408327237,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2004,2123.22505207558,58.187,20986536,0.350161074700465,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",1992,1356.54524955562,57.439,15463854,0.257527133921466,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",1993,1416.55290323969,57.583,15896432,0.286044063221231,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2010,2997.49649055173,60.924,24512104,0.40616280838234,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2011,3404.45956595241,61.254,25121796,0.391342521848358,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2008,2733.2853527196,60.128,23298640,0.392218773284621,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2009,2814.35809995882,60.55,23903831,0.322460194769617,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2014,4075.34121041294,62.154,26962563,0.536533377780147,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2015,4181.41284212256,62.448,27582821,,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2012,3699.35719940287,61.561,25733049,0.461562599908002,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2013,3940.09737535096,61.86,26346251,0.55493014926488,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2006,2415.53741448726,59.167,22113425,0.423190166154723,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2016,4295.21767034808,62.742,28206728,,"Sub-Saharan Africa","Lower middle income"
"GH","GHA","Ghana",2005,2260.99957864297,58.666,21542009,0.324620094625343,"Sub-Saharan Africa","Lower middle income"
"GI","GIB","Gibraltar",1995,,,30147,9.1227982883869,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",1994,,,29895,9.44502425154708,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",1993,,,29623,8.04628160550923,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",1999,,,30991,10.2942467167887,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",1996,,,30382,9.29362780593772,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",1997,,,30594,9.58880826305812,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",1998,,,30801,10.0005843966105,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2003,,,31720,11.2137137452711,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2000,,,31180,10.7022771007056,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2001,,,31374,10.9867406132466,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2002,,,31544,11.0437801166624,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2016,,,34408,,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2004,,,31896,12.0715763732129,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2014,,,34038,15.5134849286092,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2015,,,34228,,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2007,,,32510,12.7459550907413,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2008,,,32732,12.9956006354638,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2005,,,32085,12.4576281751597,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2006,,,32296,12.9439559078524,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2011,,,33405,13.5022002694207,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2012,,,33623,13.7418433810189,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2009,,,32956,14.0199660152931,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2010,,,33189,14.0320286842026,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",1991,,,29212,6.77865260851705,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",1992,,,29379,7.98829095612512,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",2013,,,33831,14.5244893736514,"Europe & Central Asia","High income"
"GI","GIB","Gibraltar",1990,,,29164,4.90375120010972,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2006,,69.5192682926829,56774,11.0447916299715,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1990,,65.0682926829268,55600,9.95893884892086,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2005,,69.2207317073171,56935,10.6915254237288,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2007,,69.9826829268293,56555,11.2820793917426,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2008,,70.2134146341463,56328,11.7181508308479,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2009,,70.4678048780488,56323,10.2217388988513,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2010,,70.8570731707317,56905,11.6637729549249,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2011,,71.0624390243902,56890,12.4403410089647,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2012,,71.2990243902439,56810,10.005016722408,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2013,,71.8304878048781,56483,9.80325053555937,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2014,,,56295,8.98918198774314,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2015,,,56114,,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2016,,,56186,,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1999,,66.4034146341464,56100,9.60871657754011,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2000,,66.9634146341463,56200,9.46112099644128,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2001,,67.6078048780488,56350,9.56608695652174,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2003,,68.4353658536586,56765,9.36695146657271,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2004,,68.8068292682927,56911,10.2449965735974,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1991,,65.0317073170732,55500,9.84473873873874,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1992,,65.1960975609756,55300,8.68674502712477,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1993,,65.5853658536585,55200,9.03463768115942,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1994,,65.9009756097561,55500,9.05187387387388,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1995,,65.6441463414634,55800,9.00320788530466,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1996,,65.7673170731707,55900,9.24949910554562,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1997,,65.7980487804878,56000,9.29846428571429,"Europe & Central Asia","High income"
"GL","GRL","Greenland",1998,,66.1570731707317,56100,9.41262032085561,"Europe & Central Asia","High income"
"GL","GRL","Greenland",2002,,68.1626829268293,56609,9.52231977247434,"Europe & Central Asia","High income"
"GM","GMB","Gambia, The",1990,973.639122387653,52.176,916808,0.191987853509132,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",1991,1001.59728623169,52.481,949493,0.189240994930979,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",1992,1026.36929318124,52.786,979718,0.183402775084259,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",1993,1051.69601205259,53.11,1008358,0.185466867917942,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",1994,1046.19594413517,53.461,1036829,0.180374005742509,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",1995,1047.73140786953,53.844,1066223,0.185719122547535,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",1996,1060.26571356547,54.254,1096708,0.180556720658553,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",1997,1099.7073463723,54.676,1128169,0.175521575224988,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",1998,1118.06789385979,55.097,1160944,0.183200912360975,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",1999,1172.99542594013,55.513,1195420,0.193255090261163,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2000,1228.24577644183,55.924,1231844,0.199448144407896,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2001,1288.66416741923,56.329,1270495,0.199153086001913,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2002,1226.48347722468,56.732,1311349,0.220912205675225,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2003,1294.58263867644,57.132,1354194,0.213922820511684,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2004,1378.77324487319,57.527,1398573,0.209756659108963,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2005,1365.19389447979,57.914,1444204,0.203129197814159,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2006,1378.27416411243,58.289,1491021,0.206588639596625,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2010,1610.98159758957,59.622,1692149,0.255713888079596,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2007,1420.51142799353,58.648,1539116,0.228723501022665,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2008,1483.75834668804,58.991,1588572,0.23083624790063,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2009,1541.95930326616,59.316,1639560,0.232603869330796,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2014,1633.06302099455,60.707,1917852,0.267684889136388,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2011,1524.7687739658,59.911,1746363,0.256174689912693,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2012,1589.07236339983,60.187,1802125,0.252317680516057,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2013,1640.01090289255,60.452,1859324,0.232722215170675,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2015,1669.74580977448,60.954,1977590,,"Sub-Saharan Africa","Low income"
"GM","GMB","Gambia, The",2016,1676.87879487811,61.193,2038501,,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",1995,956.552588616588,51.717,7871173,0.16398877270262,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2006,1368.1055962668,53.972,9881428,0.191487708051913,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",1993,926.951145674452,51.381,7163236,0.15204008356,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",1994,934.547808773008,51.61,7544291,0.165747450621934,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",1996,984.769999080006,51.701,8132552,0.167736277616178,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",1997,1027.56725042601,51.592,8337988,0.170200412857394,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",1998,1055.64200233847,51.434,8503297,0.176810241956737,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",1999,1093.30680143131,51.273,8653769,0.182634526066041,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2000,1126.03437757687,51.181,8808546,0.18650251698748,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2001,1172.19164002565,51.229,8971139,0.191706203638133,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2002,1228.88743006617,51.451,9137345,0.197449477939161,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2003,1245.52781485182,51.859,9309848,0.202062482652778,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2004,1284.83065885846,52.444,9490229,0.20479063255481,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2005,1339.17800862034,53.17,9679745,0.188658482222414,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",1990,912.589240031981,49.949,6041094,0.166320537306653,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",1991,917.024243317107,50.557,6374329,0.16107734633716,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2007,1468.41425089961,54.775,10096727,0.195031419587754,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2008,1524.95651322497,55.521,10323142,0.212067120649895,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2009,1485.77474811875,56.185,10556524,0.214326136141025,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2010,1541.71430066062,56.765,10794170,0.241201500439589,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2011,1625.56027314058,57.282,11035170,0.25188429358134,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2012,1715.17682156794,57.782,11281469,0.228832610363065,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2013,1771.39299774767,58.301,11536615,0.19929667411108,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2014,1827.44210331143,58.846,11805509,0.207492620606193,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2015,1872.36775801519,59.419,12091533,,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",2016,2043.06018975281,60.015,12395924,,"Sub-Saharan Africa","Low income"
"GN","GIN","Guinea",1992,913.503523983253,51.032,6758838,0.156796626875803,"Sub-Saharan Africa","Low income"
"GQ","GNQ","Equatorial Guinea",1990,646.012805281296,48.239,426846,0.154636566818009,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",1991,640.032459014709,48.677,440624,0.324569247249355,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",1992,853.925555465583,49.142,455148,0.346438960513943,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",2008,38441.3483297428,55.19,868418,5.18537846981523,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",2009,37496.5682212741,55.543,909111,5.08234968007207,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",2010,33041.1883529952,55.908,951104,4.91964285714286,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",2011,34363.1529063453,56.265,994290,6.16274628126603,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",2012,36288.4062684229,56.601,1038593,4.92537981673283,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",2013,33877.5422420033,56.905,1083746,4.76415691499669,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",2014,33228.1611784238,57.18,1129424,4.7338165294876,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",2015,29341.4877093529,57.434,1175389,,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",2016,26142.0895255227,57.681,1221490,,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",2002,15984.2427047391,53.415,666407,7.47258957363893,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",2003,17823.7532919607,53.709,694611,8.66318990053425,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",2004,24219.667671626,53.987,724817,7.19925305283954,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",1993,938.807170881478,49.62,470610,0.210384394721744,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",2007,33513.7421054508,54.858,829327,5.78352808964377,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",1994,1080.6474003783,50.104,487140,0.0677484911934967,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",1995,1250.57367936611,50.588,504871,0.254213452545304,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",1996,2043.80228700759,51.062,523999,0.216941253704683,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",1997,4999.494651711,51.521,544636,0.531902040996188,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",1998,6011.99854560297,51.959,566673,0.291199686591738,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",1999,7368.03553684387,52.371,589938,0.789420244161251,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",2000,8554.62758357766,52.752,614323,0.740177398534647,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",2001,13726.6340440764,53.099,639762,4.83765525304723,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",2006,29643.9263504681,54.55,792217,6.00353059830829,"Sub-Saharan Africa","Upper middle income"
"GQ","GNQ","Equatorial Guinea",2005,27933.4654483602,54.262,757317,6.22209061727124,"Sub-Saharan Africa","Upper middle income"
"GR","GRC","Greece",1991,13997.5368264209,77.1365853658537,10319927,7.17663981537854,"Europe & Central Asia","High income"
"GR","GRC","Greece",1992,14307.1189910117,77.3829268292683,10399061,7.26025772903919,"Europe & Central Asia","High income"
"GR","GRC","Greece",1990,13297.9776808599,76.9390243902439,10196792,7.28452164170849,"Europe & Central Asia","High income"
"GR","GRC","Greece",1993,14328.6157610884,77.390243902439,10460415,7.23800623589026,"Europe & Central Asia","High income"
"GR","GRC","Greece",1994,14851.6788950169,77.6390243902439,10512922,7.41079235630208,"Europe & Central Asia","High income"
"GR","GRC","Greece",1995,15407.6413614792,77.5853658536585,10562153,7.45887964319396,"Europe & Central Asia","High income"
"GR","GRC","Greece",1996,16125.771753167,77.6853658536585,10608800,7.56365413618882,"Europe & Central Asia","High income"
"GR","GRC","Greece",1997,17146.2298471262,78.1365853658537,10661259,7.85250691311411,"Europe & Central Asia","High income"
"GR","GRC","Greece",1998,18018.8062032013,77.8390243902439,10720509,8.18536787758865,"Europe & Central Asia","High income"
"GR","GRC","Greece",1999,18464.7321030753,77.9878048780488,10761698,8.05045281887672,"Europe & Central Asia","High income"
"GR","GRC","Greece",2000,19515.7893177015,77.8878048780488,10805808,8.47843382003456,"Europe & Central Asia","High income"
"GR","GRC","Greece",2001,20981.0139351779,78.3878048780488,10862132,8.63601427417748,"Europe & Central Asia","High income"
"GR","GRC","Greece",2002,22615.9356489706,78.6414634146341,10902022,8.59197018681489,"Europe & Central Asia","High income"
"GR","GRC","Greece",2003,23868.5244135592,78.8414634146341,10928070,8.76074512699864,"Europe & Central Asia","High income"
"GR","GRC","Greece",2004,25446.3832605934,79.0390243902439,10955141,8.86796719458015,"Europe & Central Asia","High income"
"GR","GRC","Greece",2005,25577.5240795599,79.2390243902439,10987314,8.98083944811261,"Europe & Central Asia","High income"
"GR","GRC","Greece",2016,26764.961606123,81.0365853658537,10775971,,"Europe & Central Asia","High income"
