"iso2c","iso3c","country","year","gdp_percap","life_expect","population","region","income"
"EG","EGY","Egypt, Arab Rep.",2007,8327.41081259923,69.7794390243903,79537253,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",1996,4812.71810720551,67.2320975609756,64933456,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2005,7124.48986200231,69.4243414634146,76778149,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2002,6207.54169225174,68.9482682926829,72590118,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",1998,5233.58739637793,68.0360975609756,67378056,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",1995,4587.98486937087,66.7606829268293,63714386,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2014,10407.3397051409,71.1095609756098,91812566,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",1991,3897.99614093818,64.9558536585366,58752390,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2015,10771.3266009234,71.2956585365854,93778172,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",1999,5535.52196734252,68.3436829268293,68626664,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2004,6728.86131609625,69.2604146341464,75381899,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2000,5856.2217206123,68.5883170731707,69905988,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2006,7708.0475610928,69.5983414634146,78159048,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",1994,4378.60984688964,66.2788048780488,62495745,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",1993,4205.64327056824,65.8109512195122,61275601,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",1990,3819.28637022443,64.5495853658537,57412215,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2001,6086.4197384461,68.7830243902439,71226940,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",1992,4074.56201962423,65.3701463414634,60035536,"Middle East & North Africa","Lower middle income"
"ER","ERI","Eritrea",2013,,63.6949024390244,,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2000,1330.93984994087,55.2650487804878,3392801,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2009,1366.59093114871,61.5871219512195,4310334,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1990,,49.5819268292683,3113311,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1999,1380.37759337174,54.6972682926829,3302263,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2012,,63.2129268292683,,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1994,1102.99818125117,51.6898292682927,3085443,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1996,1275.73332545174,52.9291951219512,3116379,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2001,1436.29221751617,55.8567317073171,3497124,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1998,1392.29154214059,54.1266585365854,3224223,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2007,1473.07494141085,60.2301219512195,4153332,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2008,1329.64437262065,60.9377073170732,4232636,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2002,1453.33365631842,56.4930975609756,3614639,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2014,,64.1633902439025,,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2015,,64.6243902439025,,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1993,887.032297359895,51.0949756097561,3099047,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2005,1450.33341729727,58.6977804878049,3969007,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1997,1380.27004860676,53.5376341463415,3161350,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1992,758.884538154962,50.5405609756098,3118582,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2006,1444.85802970892,59.4759268292683,4066648,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2004,1409.0430341793,57.9248536585366,3858623,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2010,1387.71466344319,62.1758536585366,4390840,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2011,1510.45892910899,62.7119268292683,4474690,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2003,1395.23187180889,57.1847804878049,3738265,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1995,1156.42104267754,52.308,3090159,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1991,,50.0340975609756,3127297,"Sub-Saharan Africa","Low income"
"ES","ESP","Spain",1994,15518.8112163365,77.9014634146342,39549108,"Europe & Central Asia","High income"
"ES","ESP","Spain",1993,14912.5510864752,77.5465853658537,39361262,"Europe & Central Asia","High income"
"ES","ESP","Spain",2002,24363.014919004,79.5682926829268,41431558,"Europe & Central Asia","High income"
"ES","ESP","Spain",2014,33683.967693421,83.2292682926829,46480882,"Europe & Central Asia","High income"
"ES","ESP","Spain",1999,19907.1614549856,78.7170731707317,40386875,"Europe & Central Asia","High income"
"ES","ESP","Spain",2005,27702.4643073663,80.1707317073171,43653155,"Europe & Central Asia","High income"
"ES","ESP","Spain",2001,22963.3784180161,79.3682926829268,40850412,"Europe & Central Asia","High income"
"ES","ESP","Spain",2012,31988.2538693179,82.4268292682927,46773055,"Europe & Central Asia","High income"
"ES","ESP","Spain",2008,33463.6540993469,81.1756097560976,45954106,"Europe & Central Asia","High income"
"ES","ESP","Spain",2015,34836.9422386739,83.3804878048781,46447697,"Europe & Central Asia","High income"
"ES","ESP","Spain",1990,13626.4458519977,76.8375609756098,38867322,"Europe & Central Asia","High income"
"ES","ESP","Spain",2007,32584.255376474,80.8731707317073,45226803,"Europe & Central Asia","High income"
"ES","ESP","Spain",1991,14401.769370558,76.9712195121951,38966376,"Europe & Central Asia","High income"
"ES","ESP","Spain",2003,25054.4914933685,79.619512195122,42187645,"Europe & Central Asia","High income"
"ES","ESP","Spain",2000,21517.3296358424,78.9658536585366,40567864,"Europe & Central Asia","High income"
"ES","ESP","Spain",2013,32603.9057713971,83.0780487804878,46620045,"Europe & Central Asia","High income"
"ES","ESP","Spain",1992,14794.308110845,77.41,39157685,"Europe & Central Asia","High income"
"ES","ESP","Spain",2004,26198.5835963438,79.8707317073171,42921895,"Europe & Central Asia","High income"
"ES","ESP","Spain",1995,16207.6424014907,77.9807317073171,39724050,"Europe & Central Asia","High income"
"ES","ESP","Spain",1997,17856.3669378628,78.6041463414634,40057389,"Europe & Central Asia","High income"
"ES","ESP","Spain",1998,19009.9592660685,78.6658536585366,40223509,"Europe & Central Asia","High income"
"ES","ESP","Spain",1996,16916.966426182,78.1204878048781,39889852,"Europe & Central Asia","High income"
"ES","ESP","Spain",2006,30832.970754158,80.8219512195122,44397319,"Europe & Central Asia","High income"
"ES","ESP","Spain",2009,32424.1426122272,81.4756097560976,46362946,"Europe & Central Asia","High income"
"ES","ESP","Spain",2011,32068.2709273108,82.4756097560976,46742697,"Europe & Central Asia","High income"
"ES","ESP","Spain",2010,31984.806226273,81.6268292682927,46576897,"Europe & Central Asia","High income"
"ET","ETH","Ethiopia",1993,392.975033586573,48.3472195121951,53532956,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1992,351.637822394624,47.913243902439,51647768,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1995,419.114159507554,49.304512195122,57309880,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2005,652.106061397485,56.2089268292683,76727083,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1991,390.250529415433,47.5053658536585,49821083,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2015,1635.72114456751,65.0082926829268,99873033,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1994,399.958897943947,48.8127804878049,55431123,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2007,807.436564543538,58.4500243902439,81000409,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2002,528.064520044192,53.3386829268293,70497192,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1990,421.378823580782,47.0995609756098,48086516,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2014,1500.59082254924,64.5069024390244,97366774,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2008,888.142451706092,59.5611219512195,83184892,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2003,512.077545771551,54.1996341463415,72545144,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1996,464.82930156216,49.8094390243903,59155148,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2004,580.921473952381,55.1612195121951,74624405,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2001,527.317249948666,52.5859024390244,68492257,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2000,490.03639079122,51.9338292682927,66537331,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1998,448.272271194173,50.8317804878049,62794151,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2011,1162.78331740492,62.4766341463415,90046756,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2006,724.901694235947,57.3188292682927,78850689,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1997,473.037368751169,50.3185609756098,60976450,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2012,1253.24331774066,63.2485853658537,92444183,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2013,1371.98167052453,63.9241707317073,94887724,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2009,948.224952260441,60.6221951219512,85416253,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2010,1052.10426150867,61.6018536585366,87702670,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1999,464.958894732162,51.3605853658537,64640054,"Sub-Saharan Africa","Low income"
"FI","FIN","Finland",2006,34382.795897492,79.2146341463415,5266268,"Europe & Central Asia","High income"
"FI","FIN","Finland",2013,41293.5157728524,80.9756097560976,5438972,"Europe & Central Asia","High income"
"FI","FIN","Finland",1995,19545.0978906759,76.409512195122,5107790,"Europe & Central Asia","High income"
"FI","FIN","Finland",1990,18148.2854091483,74.8131707317073,4986431,"Europe & Central Asia","High income"
"FI","FIN","Finland",2004,31140.1407327897,78.7146341463415,5228172,"Europe & Central Asia","High income"
"FI","FIN","Finland",1994,18443.074458242,76.3956097560976,5088333,"Europe & Central Asia","High income"
"FI","FIN","Finland",2003,28983.1838806004,78.3682926829268,5213014,"Europe & Central Asia","High income"
"FI","FIN","Finland",2010,38812.3188865779,79.8707317073171,5363352,"Europe & Central Asia","High income"
"FI","FIN","Finland",2007,37688.3519186939,79.2634146341464,5288720,"Europe & Central Asia","High income"
"FI","FIN","Finland",2008,39969.3875987055,79.5682926829268,5313399,"Europe & Central Asia","High income"
"FI","FIN","Finland",2012,40620.176066035,80.6268292682927,5413971,"Europe & Central Asia","High income"
"FI","FIN","Finland",1999,24768.6467026728,77.2912195121951,5165474,"Europe & Central Asia","High income"
"FI","FIN","Finland",1991,17547.1607095942,75.2275609756098,5013740,"Europe & Central Asia","High income"
"FI","FIN","Finland",1992,17253.2689219735,75.4553658536585,5041992,"Europe & Central Asia","High income"
"FI","FIN","Finland",2015,42289.3645670583,81.3853658536585,5479531,"Europe & Central Asia","High income"
"FI","FIN","Finland",2002,28567.1712020759,78.119512195122,5200598,"Europe & Central Asia","High income"
"FI","FIN","Finland",1996,20058.6836718964,76.6934146341464,5124573,"Europe & Central Asia","High income"
"FI","FIN","Finland",2005,31993.4072568579,78.8170731707317,5246096,"Europe & Central Asia","High income"
"FI","FIN","Finland",1993,17449.3841230046,75.7051219512195,5066447,"Europe & Central Asia","High income"
"FI","FIN","Finland",2009,37868.7234107015,79.719512195122,5338871,"Europe & Central Asia","High income"
"FI","FIN","Finland",2001,27834.3436883879,77.9658536585366,5188008,"Europe & Central Asia","High income"
"FI","FIN","Finland",2014,41511.7502577757,81.1804878048781,5461512,"Europe & Central Asia","High income"
"FI","FIN","Finland",2011,40683.5275821703,80.4707317073171,5388272,"Europe & Central Asia","High income"
"FI","FIN","Finland",1998,23534.6123259906,77.0907317073171,5153498,"Europe & Central Asia","High income"
"FI","FIN","Finland",2000,26732.3060722763,77.4658536585366,5176209,"Europe & Central Asia","High income"
"FI","FIN","Finland",1997,21763.4677603384,76.8785365853659,5139835,"Europe & Central Asia","High income"
"FJ","FJI","Fiji",1996,4835.60115630699,66.840243902439,784476,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",1992,4065.62244048988,66.011243902439,744531,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",1998,4828.09018157051,67.2308536585366,800315,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",1991,3792.61619651118,65.7933170731707,735473,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",2011,7488.82938057572,69.569512195122,867086,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",1993,4191.9238200272,66.2241463414634,755026,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",2013,8113.23615419332,69.9114390243903,879715,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",2001,5498.34166469056,67.788,814218,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",1997,4759.29420319097,67.0375609756098,792860,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",2012,7676.77870839263,69.7437317073171,873596,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",2006,6895.23751598187,68.668,827411,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",1990,3807.73543300453,65.5708536585366,728628,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",2007,6956.30486613424,68.8459024390244,834812,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",2008,7093.550249278,69.0270243902439,843340,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",1994,4436.939103065,66.4335365853659,765667,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",1995,4583.86043758403,66.6389024390244,775498,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",1999,5292.48748890484,67.4201219512195,806494,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",2000,5289.88152104758,67.6058536585366,811223,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",2002,5750.99191949907,67.9670975609756,815691,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",2005,6612.74768825184,68.4917804878049,821817,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",2004,6388.9939041527,68.3176829268293,818354,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",2015,9045.06797618479,70.2242682926829,892149,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",2009,6976.98370264113,69.2088536585366,851967,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",2010,7203.36569339968,69.3908536585366,859950,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",2014,8661.28809905609,70.0711219512195,885806,"East Asia & Pacific","Lower middle income"
"FJ","FJI","Fiji",2003,5917.52896377947,68.1431463414634,816628,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2009,3117.74184609378,68.4524146341464,103960,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2004,2741.62951802925,67.7862682926829,106577,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2011,3412.90655368719,68.6422195121951,103468,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1995,2286.77923021407,66.759756097561,107556,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2010,3230.94985546081,68.5505609756098,103616,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1997,2136.70228968306,66.9716097560976,108502,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2008,3043.07898317406,68.3421951219512,104478,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1999,2303.56763163394,67.1726341463415,107816,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1994,2121.43678624367,66.648243902439,106057,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2002,2639.01801481727,67.5083414634146,106983,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1998,2229.15520320954,67.0729024390244,108238,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2015,3490.21851101972,69.0466341463415,104433,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2012,3405.47227886479,68.7339756097561,103503,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2005,2898.40960529312,67.9346097560976,106196,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2006,2998.00560130114,68.0813170731707,105684,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2007,3034.79557292698,68.2183414634146,105078,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1992,1972.68183237778,66.4226585365854,101413,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1993,2131.05187612738,66.5357073170732,103934,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1996,2239.66361041239,66.8677073170732,108344,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2014,3297.18638740067,68.9349024390244,104015,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1990,1758.70895949255,66.1975853658537,96331,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2000,2472.29973662665,67.275243902439,107432,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2001,2579.23138997368,67.3863170731707,107165,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2003,2748.33330457593,67.6423170731707,106816,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",2013,3320.56347959372,68.8308536585366,103702,"East Asia & Pacific","Lower middle income"
"FM","FSM","Micronesia, Fed. Sts.",1991,1903.45451327409,66.3101219512195,98799,"East Asia & Pacific","Lower middle income"
"FR","FRA","France",1996,21446.3997408508,77.9536585365854,59753098,"Europe & Central Asia","High income"
"FR","FRA","France",1997,22345.5850827868,78.3048780487805,59964845,"Europe & Central Asia","High income"
"FR","FRA","France",2000,26192.6532024335,79.0560975609756,60912498,"Europe & Central Asia","High income"
"FR","FRA","France",2001,27679.8583659752,79.1585365853659,61357431,"Europe & Central Asia","High income"
"FR","FRA","France",2008,35156.3828412094,81.2146341463415,64374990,"Europe & Central Asia","High income"
"FR","FRA","France",1995,20845.7723139623,77.7512195121951,59541900,"Europe & Central Asia","High income"
"FR","FRA","France",2009,34767.1542561666,81.4146341463415,64707044,"Europe & Central Asia","High income"
"FR","FRA","France",2010,36026.982564473,81.6634146341463,65027512,"Europe & Central Asia","High income"
"FR","FRA","France",1998,23454.0563720113,78.6048780487805,60186291,"Europe & Central Asia","High income"
"FR","FRA","France",1999,24431.7268482742,78.7560975609756,60496715,"Europe & Central Asia","High income"
"FR","FRA","France",1991,18402.6129735228,76.8487804878049,58559312,"Europe & Central Asia","High income"
"FR","FRA","France",2011,37457.2842867589,82.1146341463415,65342776,"Europe & Central Asia","High income"
"FR","FRA","France",2002,28639.3947556454,79.2609756097561,61805267,"Europe & Central Asia","High income"
"FR","FRA","France",1990,17640.6612717007,76.6,58512808,"Europe & Central Asia","High income"
"FR","FRA","France",2015,41178.141818639,82.6707317073171,66624068,"Europe & Central Asia","High income"
"FR","FRA","France",2006,32543.3612624991,80.8121951219512,63621376,"Europe & Central Asia","High income"
"FR","FRA","France",2007,34150.6017004862,81.1121951219512,64016229,"Europe & Central Asia","High income"
"FR","FRA","France",1994,20075.1818544378,77.6487804878049,59327194,"Europe & Central Asia","High income"
"FR","FRA","France",2003,28256.6616717193,79.1146341463415,62244884,"Europe & Central Asia","High income"
"FR","FRA","France",2004,29169.4564287581,80.1634146341463,62704897,"Europe & Central Asia","High income"
"FR","FRA","France",1992,19028.3545110424,77.1,58851216,"Europe & Central Asia","High income"
"FR","FRA","France",2012,37645.3102785969,81.9682926829268,65659790,"Europe & Central Asia","High income"
"FR","FRA","France",2014,40221.3854206221,82.6707317073171,66331957,"Europe & Central Asia","High income"
"FR","FRA","France",2013,39487.8385578404,82.219512195122,65998570,"Europe & Central Asia","High income"
"FR","FRA","France",1993,19278.0215060341,77.3,59106766,"Europe & Central Asia","High income"
"FR","FRA","France",2005,30603.4623968601,80.1634146341463,63179356,"Europe & Central Asia","High income"
"GA","GAB","Gabon",1998,15967.9507213134,59.7489512195122,1171224,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1995,14505.9170899331,60.5578536585366,1086137,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1992,12982.4957218193,61.0854390243903,1004676,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1993,13456.6015303647,60.9472195121951,1031504,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2004,14520.1507908037,59.4637804878049,1364205,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1996,14923.4239184963,60.3132926829268,1113994,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1999,14400.80682044,59.4740487804878,1200773,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1994,13887.5660167114,60.7686829268293,1058663,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2008,14686.4594740914,61.5528048780488,1536411,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2009,14347.1717047969,62.2050243902439,1586754,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2006,14555.669363627,60.3398780487805,1444844,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2007,15369.0910365706,60.9221219512195,1489193,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2015,17963.5086982772,65.6844146341464,1930175,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2000,14094.9244207055,59.2518048780488,1231122,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2010,15045.1665571067,62.8565365853659,1640210,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1997,15651.8148387806,60.038,1142324,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2003,14415.8389842859,59.2178536585366,1328146,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2011,15893.5162321878,63.4886829268293,1697101,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2005,14961.5932962312,59.8425609756098,1403126,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1990,12603.9616518222,61.145756097561,952212,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",1991,13452.0847365097,61.1617804878049,978223,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2013,17078.2216723427,64.6708780487805,1817271,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2001,14360.7461642177,59.1211951219512,1262259,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2014,17569.0230596948,65.2030243902439,1875713,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2012,16457.1588360764,64.0953414634146,1756817,"Sub-Saharan Africa","Upper middle income"
"GA","GAB","Gabon",2002,14183.629480941,59.1055853658537,1294409,"Sub-Saharan Africa","Upper middle income"
"GB","GBR","United Kingdom",1996,21751.4294445927,77.0878048780488,58166950,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1999,24171.2406954586,77.390243902439,58682466,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2000,26229.8493939485,77.7414634146342,58892514,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1995,20411.5570285313,76.8365853658537,58019030,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2006,34516.056959632,79.2487804878049,60846820,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2001,27502.728106861,77.9926829268293,59119673,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2012,37705.5942229818,80.9048780487805,63700300,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1998,23446.1235713725,77.190243902439,58487141,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2010,35909.7991503398,80.4024390243902,62766365,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1997,22926.4805901052,77.2109756097561,58316954,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2014,41034.9191494398,81.3048780487805,64613160,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2015,42124.6518920207,81.6048780487805,65128861,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2002,28806.8888382655,78.1439024390244,59370479,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2013,39308.1345662744,81.0048780487805,64128226,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1992,17454.1128104845,76.4341463414634,57580402,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1993,18273.5084128009,76.3853658536585,57718614,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1994,19338.1608700388,76.8853658536585,57865745,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2005,32436.8795877613,79.0487804878049,60401206,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2003,30044.2559693838,78.4463414634146,59647577,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2007,35281.6464945286,79.4487804878049,61322463,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2011,36607.9810897257,80.9512195121951,63258918,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2009,34631.1207252502,80.0512195121951,62276270,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1990,16739.1467649314,75.8804878048781,57247586,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",1991,17049.9559700355,76.0829268292683,57424897,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2004,31744.0222525396,78.7463414634146,59987905,"Europe & Central Asia","High income"
"GB","GBR","United Kingdom",2008,36257.5124453907,79.6,61806995,"Europe & Central Asia","High income"
"GD","GRD","Grenada",2008,11640.8645214302,72.0901463414634,103930,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",1999,7143.709695602,70.0442926829268,101442,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2000,7650.04492066059,70.2516097560976,101619,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2001,7648.71243333686,70.4679268292683,101849,"Latin America & Caribbean","Upper middle income"
"GD","GRD","Grenada",2007,11347.1334934115,71.846756097561,103586,"Latin America & Caribbean","Upper middle income"
